,nonecholoc,loc,nmethods,ccomdeep,ccom,nest,hvol,nIncomingCalls,nIncomingCallsUniq,nOutgoingInternCalls,nOutgoingExternFlsCalled,nOutgoingExternFlsCalledUniq,nOutgoingExternCallsUniq,IsIdealVulnerable,IsRealVulnerable
admin/report/stats/index.php,34.0,34.0,0.0,8.0,8.0,2.0,368.3136270897109,0.0,0.0,0.0,25.0,18.0,22.0,no,no
admin/roles/allowassign.php,48.0,51.0,1.0,12.0,12.0,5.0,549.8549724254989,1.0,1.0,1.0,18.0,9.0,21.0,no,no
admin/roles/allowoverride.php,48.0,51.0,1.0,12.0,12.0,5.0,549.8549724254989,1.0,1.0,1.0,18.0,9.0,21.0,no,no
admin/roles/assign.php,176.0,177.0,0.0,45.0,45.0,7.0,2803.4360855816685,0.0,0.0,0.0,67.0,28.0,98.0,no,no
admin/roles/manage.php,375.0,381.0,2.0,77.0,77.0,5.0,5132.051993383013,0.0,0.0,2.0,71.0,25.0,171.0,no,no
admin/roles/managetabs.php,9.0,9.0,0.0,2.0,2.0,1.0,89.45663939236802,0.0,0.0,0.0,3.0,3.0,4.0,no,no
admin/roles/override.php,137.0,139.0,0.0,31.0,31.0,5.0,2194.3560660498224,0.0,0.0,0.0,60.0,23.0,71.0,no,no
admin/roles/tabs.php,113.0,113.0,0.0,25.0,25.0,7.0,1697.8767083435012,0.0,0.0,0.0,25.0,20.0,44.0,no,no
admin/search.php,80.0,87.0,2.0,22.0,22.0,4.0,1044.3565698751222,0.0,0.0,2.0,35.0,19.0,29.0,no,no
admin/settings/appearance.php,86.0,86.0,0.0,2.0,2.0,1.0,533.5094663519997,0.0,0.0,0.0,6.0,6.0,132.0,no,no
admin/settings/courses.php,37.0,37.0,0.0,1.0,1.0,0.0,211.0147840062566,0.0,0.0,0.0,7.0,7.0,51.0,no,no
admin/settings/frontpage.php,32.0,32.0,0.0,2.0,2.0,1.0,205.19594859692293,0.0,0.0,0.0,8.0,8.0,30.0,no,no
admin/settings/language.php,11.0,11.0,0.0,1.0,1.0,0.0,117.43183974269634,0.0,0.0,0.0,8.0,6.0,24.0,no,no
admin/settings/location.php,18.0,18.0,0.0,3.0,3.0,2.0,154.35886146282598,0.0,0.0,0.0,9.0,6.0,23.0,no,no
admin/settings/misc.php,11.0,11.0,0.0,1.0,1.0,0.0,165.45477382308758,0.0,0.0,0.0,6.0,6.0,18.0,no,no
admin/settings/mnet.php,16.0,16.0,0.0,1.0,1.0,0.0,53.75278407684165,0.0,0.0,0.0,6.0,6.0,10.0,no,no
admin/settings.php,98.0,125.0,0.0,27.0,27.0,5.0,1251.0159614938611,0.0,0.0,0.0,52.0,25.0,50.0,no,no
admin/settings/security.php,68.0,68.0,0.0,4.0,4.0,1.0,480.308433989977,0.0,0.0,0.0,7.0,7.0,116.0,no,no
admin/settings/server.php,164.0,164.0,0.0,2.0,2.0,1.0,1112.7931267900233,0.0,0.0,0.0,9.0,7.0,211.0,no,no
admin/settings/top.php,24.0,24.0,0.0,3.0,3.0,2.0,343.70321389984593,0.0,0.0,0.0,7.0,6.0,41.0,no,no
admin/settings/unsupported.php,5.0,5.0,0.0,1.0,1.0,0.0,71.99867551504659,0.0,0.0,0.0,6.0,6.0,5.0,no,no
admin/settings/users.php,60.0,60.0,0.0,9.0,9.0,2.0,713.1202687527659,0.0,0.0,0.0,12.0,8.0,65.0,no,no
admin/stickyblocks.php,44.0,51.0,0.0,4.0,4.0,1.0,467.9100804047428,0.0,0.0,0.0,28.0,13.0,27.0,no,no
admin/timezoneimport.php,67.0,68.0,0.0,16.0,16.0,4.0,750.385171661351,0.0,0.0,0.0,24.0,15.0,30.0,no,no
admin/timezone.php,23.0,27.0,0.0,2.0,2.0,1.0,239.13577729318112,0.0,0.0,0.0,20.0,12.0,16.0,no,no
admin/upgradeforumread.php,61.0,61.0,0.0,14.0,14.0,6.0,709.9265757566652,0.0,0.0,0.0,40.0,23.0,33.0,no,no
admin/upgradelogs.php,82.0,82.0,0.0,12.0,12.0,5.0,1215.1561670039891,0.0,0.0,0.0,40.0,21.0,39.0,no,no
admin/upgradesettings.php,71.0,76.0,2.0,19.0,19.0,4.0,706.7119606122777,0.0,0.0,2.0,31.0,19.0,28.0,no,no
admin/uploaduser.php,271.0,281.0,1.0,52.0,52.0,8.0,3923.7860772802173,2.0,2.0,1.0,51.0,27.0,111.0,no,no
admin/user.php,255.0,264.0,0.0,72.0,72.0,5.0,4596.127437061612,0.0,0.0,0.0,52.0,24.0,129.0,no,no
admin/xmldb/actions/create_xml_file/create_xml_file.class.php,41.0,41.0,2.0,3.0,3.0,1.0,353.5050620855721,127.0,72.0,2.0,158.0,98.0,14.0,no,no
admin/xmldb/actions/delete_field/delete_field.class.php,64.0,64.0,2.0,9.0,9.0,5.0,682.1544257717984,127.0,72.0,2.0,186.0,110.0,34.0,no,no
admin/xmldb/actions/delete_index/delete_index.class.php,64.0,64.0,2.0,9.0,9.0,5.0,682.1544257717984,127.0,72.0,2.0,179.0,106.0,34.0,no,no
admin/xmldb/actions/delete_key/delete_key.class.php,64.0,64.0,2.0,9.0,9.0,5.0,682.1544257717984,127.0,72.0,2.0,179.0,106.0,34.0,no,no
admin/xmldb/actions/delete_sentence/delete_sentence.class.php,58.0,58.0,2.0,7.0,7.0,5.0,559.4192897762249,127.0,72.0,2.0,170.0,105.0,23.0,no,no
admin/xmldb/actions/delete_statement/delete_statement.class.php,48.0,48.0,2.0,6.0,6.0,4.0,380.42224257936726,127.0,72.0,2.0,157.0,98.0,12.0,no,no
admin/xmldb/actions/delete_table/delete_table.class.php,48.0,48.0,2.0,6.0,6.0,4.0,380.42224257936726,127.0,72.0,2.0,157.0,98.0,12.0,no,no
admin/xmldb/actions/delete_xml_file/delete_xml_file.class.php,45.0,45.0,2.0,6.0,6.0,4.0,292.95473720882325,127.0,72.0,2.0,155.0,96.0,9.0,no,no
admin/xmldb/actions/edit_field/edit_field.class.php,104.0,104.0,2.0,12.0,12.0,1.0,1341.296945585718,127.0,72.0,2.0,205.0,128.0,57.0,no,no
admin/xmldb/actions/edit_field_save/edit_field_save.class.php,207.0,207.0,2.0,47.0,47.0,4.0,2750.490566943096,127.0,72.0,2.0,255.0,146.0,87.0,no,no
admin/xmldb/actions/edit_index/edit_index.class.php,74.0,74.0,2.0,9.0,9.0,1.0,861.0698135666273,127.0,72.0,2.0,186.0,119.0,29.0,no,no
admin/xmldb/actions/edit_index_save/edit_index_save.class.php,111.0,111.0,2.0,23.0,23.0,4.0,1267.5515213312349,127.0,72.0,2.0,253.0,148.0,67.0,no,no
admin/xmldb/actions/edit_key/edit_key.class.php,80.0,80.0,2.0,9.0,9.0,1.0,965.3341392685544,127.0,72.0,2.0,195.0,124.0,36.0,no,no
admin/xmldb/actions/edit_key_save/edit_key_save.class.php,161.0,161.0,2.0,41.0,41.0,9.0,1880.978314152256,127.0,72.0,2.0,268.0,153.0,86.0,no,no
admin/xmldb/actions/edit_sentence/edit_sentence.class.php,68.0,68.0,2.0,8.0,8.0,1.0,667.0090414767565,127.0,72.0,2.0,175.0,109.0,22.0,no,no
admin/xmldb/actions/edit_sentence_save/edit_sentence_save.class.php,68.0,68.0,2.0,11.0,11.0,2.0,724.6989875133117,127.0,72.0,2.0,188.0,122.0,34.0,no,no
admin/xmldb/actions/edit_statement/edit_statement.class.php,88.0,88.0,2.0,11.0,11.0,3.0,1250.6164472482972,127.0,72.0,2.0,190.0,122.0,32.0,no,no
admin/xmldb/actions/edit_statement_save/edit_statement_save.class.php,39.0,39.0,2.0,5.0,5.0,2.0,311.40273992101993,127.0,72.0,2.0,176.0,112.0,28.0,no,no
admin/xmldb/actions/edit_table/edit_table.class.php,168.0,168.0,2.0,26.0,26.0,3.0,3464.772400029357,127.0,72.0,2.0,208.0,129.0,91.0,no,no
admin/xmldb/actions/edit_table_save/edit_table_save.class.php,60.0,60.0,2.0,10.0,10.0,2.0,596.8851225503236,127.0,72.0,2.0,205.0,133.0,36.0,no,no
admin/xmldb/actions/edit_xml_file/edit_xml_file.class.php,135.0,135.0,2.0,20.0,20.0,5.0,2213.466021107716,127.0,72.0,2.0,203.0,131.0,46.0,no,no
admin/xmldb/actions/edit_xml_file_save/edit_xml_file_save.class.php,32.0,32.0,2.0,4.0,4.0,1.0,240.09576887655936,127.0,72.0,2.0,178.0,114.0,21.0,no,no
admin/xmldb/actions/get_db_directories/get_db_directories.class.php,67.0,67.0,2.0,18.0,18.0,3.0,780.7380597663582,127.0,72.0,2.0,151.0,95.0,7.0,no,no
admin/xmldb/actions/load_xml_file/load_xml_file.class.php,44.0,44.0,2.0,8.0,8.0,3.0,349.208271333733,127.0,72.0,2.0,162.0,100.0,14.0,no,no
admin/xmldb/actions/load_xml_files/load_xml_files.class.php,33.0,33.0,2.0,7.0,7.0,3.0,170.60041871801462,127.0,72.0,2.0,156.0,98.0,7.0,no,no
admin/xmldb/actions/main_view/main_view.class.php,129.0,129.0,2.0,25.0,25.0,6.0,1770.7501934442464,127.0,72.0,2.0,155.0,98.0,9.0,no,no
admin/xmldb/actions/move_updown_field/move_updown_field.class.php,61.0,61.0,2.0,8.0,8.0,1.0,626.2704953105911,127.0,72.0,2.0,200.0,123.0,54.0,no,no
admin/xmldb/actions/move_updown_index/move_updown_index.class.php,61.0,61.0,2.0,8.0,8.0,1.0,626.2704953105911,127.0,72.0,2.0,193.0,120.0,54.0,no,no
admin/xmldb/actions/move_updown_key/move_updown_key.class.php,61.0,61.0,2.0,8.0,8.0,1.0,626.2704953105911,127.0,72.0,2.0,193.0,120.0,54.0,no,no
admin/xmldb/actions/move_updown_statement/move_updown_statement.class.php,57.0,57.0,2.0,8.0,8.0,1.0,575.0673817979374,127.0,72.0,2.0,189.0,119.0,50.0,no,no
admin/xmldb/actions/move_updown_table/move_updown_table.class.php,57.0,57.0,2.0,8.0,8.0,1.0,575.0673817979374,127.0,72.0,2.0,191.0,119.0,50.0,no,no
admin/xmldb/actions/new_field/new_field.class.php,37.0,37.0,2.0,7.0,7.0,2.0,274.76712345972345,127.0,72.0,2.0,178.0,112.0,18.0,no,no
admin/xmldb/actions/new_index/new_index.class.php,37.0,37.0,2.0,7.0,7.0,2.0,274.76712345972345,127.0,72.0,2.0,170.0,106.0,18.0,no,no
admin/xmldb/actions/new_key/new_key.class.php,37.0,37.0,2.0,7.0,7.0,2.0,274.76712345972345,127.0,72.0,2.0,168.0,104.0,18.0,no,no
admin/xmldb/actions/new_sentence/new_sentence.class.php,40.0,40.0,2.0,7.0,7.0,1.0,322.39342485940887,127.0,72.0,2.0,163.0,101.0,18.0,no,no
admin/xmldb/actions/new_statement/new_statement.class.php,72.0,72.0,2.0,9.0,9.0,2.0,708.4618975693863,127.0,72.0,2.0,190.0,127.0,27.0,no,no
admin/xmldb/actions/new_table_from_mysql/new_table_from_mysql.class.php,84.0,84.0,2.0,17.0,17.0,5.0,958.4823612050609,127.0,72.0,2.0,258.0,156.0,38.0,no,no
admin/xmldb/actions/new_table/new_table.class.php,49.0,49.0,2.0,7.0,7.0,2.0,357.31401099088845,127.0,72.0,2.0,180.0,110.0,27.0,no,no
admin/xmldb/actions/revert_changes/revert_changes.class.php,48.0,48.0,2.0,8.0,8.0,4.0,339.9647332440295,127.0,72.0,2.0,155.0,96.0,9.0,no,no
admin/xmldb/actions/save_xml_file/save_xml_file.class.php,40.0,40.0,2.0,8.0,8.0,2.0,383.97759064085665,127.0,72.0,2.0,160.0,101.0,11.0,no,no
admin/xmldb/actions/template/template.class.php,25.0,25.0,2.0,4.0,4.0,1.0,151.2871637688054,127.0,72.0,2.0,155.0,97.0,9.0,no,no
admin/xmldb/actions/unload_xml_file/unload_xml_file.class.php,31.0,31.0,2.0,7.0,7.0,3.0,223.25770218173867,127.0,72.0,2.0,154.0,96.0,8.0,no,no
admin/xmldb/actions/view_field_xml/view_field_xml.class.php,55.0,55.0,2.0,16.0,16.0,3.0,501.68760575949534,127.0,72.0,2.0,173.0,108.0,14.0,no,no
admin/xmldb/actions/view_index_xml/view_index_xml.class.php,55.0,55.0,2.0,16.0,16.0,3.0,501.68760575949534,127.0,72.0,2.0,166.0,104.0,14.0,no,no
admin/xmldb/actions/view_key_xml/view_key_xml.class.php,55.0,55.0,2.0,16.0,16.0,3.0,501.68760575949534,127.0,72.0,2.0,166.0,104.0,14.0,no,no
admin/xmldb/actions/view_reserved_words/view_reserved_words.class.php,71.0,71.0,2.0,14.0,14.0,7.0,594.117772525167,127.0,72.0,2.0,208.0,131.0,13.0,no,no
admin/xmldb/actions/view_statement_xml/view_statement_xml.class.php,47.0,47.0,2.0,13.0,13.0,3.0,391.08828676383547,127.0,72.0,2.0,161.0,103.0,11.0,no,no
admin/xmldb/actions/view_structure_php/view_structure_php.class.php,139.0,139.0,5.0,19.0,19.0,2.0,1363.4167392199595,127.0,72.0,5.0,188.0,118.0,47.0,no,no
admin/xmldb/actions/view_structure_sql/view_structure_sql.class.php,55.0,55.0,2.0,9.0,9.0,2.0,498.1529981581602,127.0,72.0,2.0,160.0,98.0,14.0,no,no
admin/xmldb/actions/view_structure_xml/view_structure_xml.class.php,39.0,39.0,2.0,10.0,10.0,3.0,282.8528497188638,127.0,72.0,2.0,159.0,103.0,8.0,no,no
admin/xmldb/actions/view_table_php/view_table_php.class.php,491.0,491.0,17.0,76.0,76.0,4.0,6595.00721856616,127.0,72.0,17.0,219.0,132.0,196.0,no,no
admin/xmldb/actions/view_table_sql/view_table_sql.class.php,59.0,59.0,2.0,10.0,10.0,2.0,578.4026867518198,127.0,72.0,2.0,164.0,101.0,16.0,no,no
admin/xmldb/actions/view_table_xml/view_table_xml.class.php,47.0,47.0,2.0,13.0,13.0,3.0,391.08828676383547,127.0,72.0,2.0,163.0,103.0,11.0,no,no
admin/xmldb/actions/view_xml/view_xml.class.php,24.0,24.0,2.0,2.0,2.0,1.0,142.18795285448255,127.0,72.0,2.0,159.0,101.0,10.0,no,no
admin/xmldb/actions/XMLDBAction.class.php,74.0,74.0,11.0,9.0,9.0,4.0,597.6460108939402,296.0,90.0,5.0,158.0,102.0,11.0,no,no
admin/xmldb/index.php,57.0,57.0,0.0,10.0,10.0,4.0,575.9894041203727,0.0,0.0,0.0,93.0,80.0,23.0,no,no
admin/xmldb/javascript.php,17.0,17.0,0.0,6.0,6.0,4.0,259.11063016664673,0.0,0.0,0.0,1.0,1.0,2.0,no,no
auth/cas/auth.php,650.0,651.0,29.0,147.0,147.0,6.0,9932.434132265898,47.0,17.0,14.0,81.0,30.0,159.0,no,no
auth/cas/CAS/CAS.php,445.0,445.0,34.0,88.0,88.0,4.0,4257.383497709194,445.0,419.0,26.0,38.0,15.0,104.0,no,no
auth/cas/CAS/client.php,784.0,784.0,62.0,113.0,113.0,6.0,8734.82741248677,29.0,5.0,49.0,203.0,129.0,189.0,no,no
auth/cas/CAS/domxml-php4-php5.php,192.0,192.0,66.0,22.0,22.0,3.0,3066.0716669190065,24.0,18.0,2.0,8.0,7.0,9.0,no,no
auth/cas/CAS/languages/english.php,10.0,10.0,0.0,1.0,1.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.0,no,no
auth/cas/CAS/languages/french.php,10.0,10.0,0.0,1.0,1.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.0,no,no
auth/cas/CAS/languages/german.php,10.0,10.0,0.0,1.0,1.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.0,no,no
auth/cas/CAS/languages/greek.php,10.0,10.0,0.0,1.0,1.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.0,no,no
auth/cas/CAS/languages/japanese.php,10.0,10.0,0.0,1.0,1.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.0,no,no
auth/cas/CAS/languages/languages.php,8.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
auth/cas/cas_ldap_sync_users.php,15.0,16.0,0.0,3.0,3.0,1.0,107.66210707413622,0.0,0.0,0.0,6.0,5.0,6.0,no,no
auth/cas/CAS/PGTStorage/pgt-db.php,45.0,45.0,7.0,9.0,9.0,1.0,341.3134139029837,98.0,69.0,3.0,115.0,109.0,13.0,no,no
auth/cas/CAS/PGTStorage/pgt-file.php,72.0,72.0,9.0,10.0,10.0,2.0,476.6411644690376,94.0,85.0,4.0,108.0,103.0,21.0,no,no
auth/cas/CAS/PGTStorage/pgt-main.php,37.0,37.0,9.0,2.0,2.0,1.0,168.43685300844112,93.0,82.0,0.0,13.0,11.0,10.0,no,no
auth/cas/languages.php,4.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
auth/db/auth_db_sync_users.php,14.0,15.0,0.0,3.0,3.0,1.0,98.27263976846959,0.0,0.0,0.0,6.0,5.0,6.0,no,no
auth/db/auth.php,364.0,365.0,20.0,85.0,85.0,6.0,5428.93103123465,38.0,18.0,7.0,62.0,26.0,109.0,no,no
auth/email/auth.php,72.0,72.0,13.0,12.0,12.0,5.0,446.6487311601061,28.0,14.0,0.0,21.0,11.0,17.0,no,no
auth/fc/auth.php,98.0,98.0,9.0,24.0,24.0,2.0,973.1786415061631,19.0,11.0,1.0,33.0,22.0,28.0,no,no
auth/fc/fcFPP.php,106.0,106.0,8.0,23.0,23.0,3.0,1128.4339565918815,30.0,25.0,1.0,2.0,2.0,2.0,no,no
auth/imap/auth.php,65.0,65.0,7.0,10.0,10.0,2.0,508.75937313849016,16.0,8.0,0.0,3.0,2.0,6.0,no,no
auth/ldap/auth_ldap_sync_users.php,14.0,15.0,0.0,3.0,3.0,1.0,98.27263976846959,0.0,0.0,0.0,6.0,5.0,6.0,no,no
auth/ldap/auth.php,948.0,949.0,37.0,197.0,197.0,7.0,14501.453860382779,53.0,20.0,18.0,73.0,30.0,198.0,no,no
auth/manual/auth.php,38.0,38.0,9.0,3.0,3.0,1.0,160.83934782745808,21.0,9.0,0.0,5.0,2.0,5.0,no,no
auth/mnet/auth.php,681.0,681.0,27.0,104.0,104.0,5.0,10130.29752882302,25.0,16.0,6.0,60.0,33.0,146.0,no,no
auth/mnet/jump.php,11.0,11.0,0.0,3.0,3.0,1.0,66.54212933375474,0.0,0.0,0.0,16.0,12.0,11.0,no,no
auth/mnet/land.php,17.0,17.0,0.0,4.0,4.0,1.0,163.278020998585,0.0,0.0,0.0,19.0,14.0,15.0,no,no
auth/nntp/auth.php,47.0,47.0,6.0,8.0,8.0,2.0,322.39342485940887,12.0,8.0,0.0,3.0,2.0,5.0,no,no
auth/nologin/auth.php,24.0,24.0,6.0,2.0,2.0,1.0,55.94434060416236,13.0,7.0,0.0,0.0,0.0,0.0,no,no
auth/none/auth.php,38.0,38.0,9.0,3.0,3.0,1.0,160.83934782745808,21.0,9.0,0.0,5.0,2.0,5.0,no,no
auth/pam/auth.php,31.0,31.0,6.0,3.0,3.0,1.0,126.62377138665775,12.0,8.0,0.0,1.0,1.0,1.0,no,no
auth/pop3/auth.php,68.0,68.0,7.0,12.0,12.0,2.0,623.7239114770294,16.0,8.0,0.0,7.0,4.0,10.0,no,no
auth/radius/auth.php,53.0,53.0,6.0,10.0,10.0,2.0,398.6872122635176,12.0,8.0,0.0,35.0,28.0,12.0,no,no
auth/shibboleth/auth.php,86.0,86.0,10.0,13.0,13.0,2.0,961.6223117155064,17.0,11.0,2.0,13.0,11.0,8.0,no,no
auth/shibboleth/index.php,42.0,42.0,0.0,11.0,11.0,4.0,741.3566392680071,0.0,0.0,0.0,44.0,32.0,25.0,no,no
backup/backuplib.php,1208.0,1218.0,52.0,209.0,209.0,6.0,23949.93164070235,149.0,28.0,20.0,58.0,22.0,134.0,yes,yes
backup/backup.php,72.0,72.0,0.0,20.0,20.0,3.0,1017.125981411318,0.0,0.0,0.0,36.0,24.0,47.0,no,no
backup/backup_scheduled.php,426.0,426.0,7.0,117.0,117.0,6.0,7060.258458175242,3.0,2.0,6.0,67.0,15.0,124.0,no,no
backup/bb/restore_bb.php,45.0,46.0,3.0,9.0,9.0,2.0,472.02614873151964,1.0,1.0,2.0,5.0,4.0,7.0,no,no
backup/bb/xsl_emulate_xslt.inc,21.0,21.0,2.0,6.0,6.0,2.0,118.7363750712135,6.0,3.0,0.0,1.0,1.0,2.0,no,no
backup/db/mysql.php,63.0,63.0,1.0,17.0,17.0,2.0,498.7622167420611,0.0,0.0,0.0,3.0,3.0,28.0,no,no
backup/db/postgres7.php,24.0,24.0,1.0,6.0,6.0,2.0,122.03700992868443,0.0,0.0,0.0,2.0,2.0,11.0,no,no
backup/db/upgrade.php,6.0,6.0,1.0,1.0,1.0,0.0,6.931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,no,no
backup/lib.php,374.0,374.0,23.0,77.0,77.0,4.0,5270.256913899618,156.0,48.0,8.0,68.0,39.0,89.0,no,no
backup/log.php,86.0,100.0,0.0,13.0,13.0,7.0,1292.6580346341582,0.0,0.0,0.0,34.0,22.0,46.0,no,no
backup/restorelib.php,3632.0,3725.0,104.0,867.0,867.0,17.0,70503.89664816309,65.0,25.0,60.0,90.0,34.0,559.0,yes,yes
backup/restore.php,94.0,94.0,0.0,26.0,26.0,5.0,1319.6439784275863,0.0,0.0,0.0,34.0,25.0,47.0,no,no
backup/try.php,23.0,24.0,0.0,5.0,5.0,2.0,173.81929454288283,0.0,0.0,0.0,19.0,16.0,13.0,no,no
