,nonecholoc,loc,nmethods,ccomdeep,ccom,nest,hvol,nIncomingCalls,nIncomingCallsUniq,nOutgoingInternCalls,nOutgoingExternFlsCalled,nOutgoingExternFlsCalledUniq,nOutgoingExternCallsUniq,IsIdealVulnerable,IsRealVulnerable
index.php3,25.0,26.0,0.0,6.0,6.0,4.0,273.5544598783593,0.0,0.0,0.0,2.0,2.0,2.0,yes,no
lang/afrikaans-iso-8859-1.inc.php3,542.0,542.0,0.0,1.0,1.0,0.0,3404.7398298559465,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/afrikaans-utf-8.inc.php3,543.0,543.0,0.0,1.0,1.0,0.0,3412.0341727802884,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/albanian-iso-8859-1.inc.php3,542.0,542.0,0.0,1.0,1.0,0.0,3404.7398298559465,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/albanian-utf-8.inc.php3,543.0,543.0,0.0,1.0,1.0,0.0,3412.0341727802884,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/arabic-utf-8.inc.php3,543.0,543.0,0.0,1.0,1.0,0.0,3412.0341727802884,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/arabic-windows-1256.inc.php3,542.0,542.0,0.0,1.0,1.0,0.0,3404.7398298559465,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/brazilian_portuguese-iso-8859-1.inc.php3,542.0,542.0,0.0,1.0,1.0,0.0,3404.7398298559465,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/brazilian_portuguese-utf-8.inc.php3,543.0,543.0,0.0,1.0,1.0,0.0,3412.0341727802884,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/bulgarian-koi8-r.inc.php3,542.0,542.0,0.0,1.0,1.0,0.0,3404.7398298559465,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/bulgarian-utf-8.inc.php3,543.0,543.0,0.0,1.0,1.0,0.0,3412.0341727802884,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/bulgarian-windows-1251.inc.php3,542.0,542.0,0.0,1.0,1.0,0.0,3404.7398298559465,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/catalan-iso-8859-1.inc.php3,542.0,542.0,0.0,1.0,1.0,0.0,3404.7398298559465,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/catalan-utf-8.inc.php3,543.0,543.0,0.0,1.0,1.0,0.0,3412.0341727802884,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/chinese_big5.inc.php3,542.0,542.0,0.0,1.0,1.0,0.0,3404.7398298559465,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/chinese_big5-utf-8.inc.php3,543.0,543.0,0.0,1.0,1.0,0.0,3412.0341727802884,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/chinese_gb.inc.php3,542.0,542.0,0.0,1.0,1.0,0.0,3404.7398298559465,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/chinese_gb-utf-8.inc.php3,543.0,543.0,0.0,1.0,1.0,0.0,3412.0341727802884,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/croatian-iso-8859-2.inc.php3,542.0,542.0,0.0,1.0,1.0,0.0,3404.7398298559465,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/croatian-utf-8.inc.php3,543.0,543.0,0.0,1.0,1.0,0.0,3412.0341727802884,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/croatian-windows-1250.inc.php3,542.0,542.0,0.0,1.0,1.0,0.0,3404.7398298559465,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/czech-iso-8859-2.inc.php3,542.0,542.0,0.0,1.0,1.0,0.0,3404.7398298559465,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/czech-utf-8.inc.php3,543.0,543.0,0.0,1.0,1.0,0.0,3412.0341727802884,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/czech-windows-1250.inc.php3,542.0,542.0,0.0,1.0,1.0,0.0,3404.7398298559465,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/danish-iso-8859-1.inc.php3,542.0,542.0,0.0,1.0,1.0,0.0,3404.7398298559465,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/danish-utf-8.inc.php3,543.0,543.0,0.0,1.0,1.0,0.0,3412.0341727802884,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/dutch-iso-8859-1.inc.php3,542.0,542.0,0.0,1.0,1.0,0.0,3404.7398298559465,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/dutch-utf-8.inc.php3,543.0,543.0,0.0,1.0,1.0,0.0,3412.0341727802884,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/english-iso-8859-1.inc.php3,542.0,542.0,0.0,1.0,1.0,0.0,3404.7398298559465,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/english-utf-8.inc.php3,543.0,543.0,0.0,1.0,1.0,0.0,3412.0341727802884,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/estonian-iso-8859-1.inc.php3,542.0,542.0,0.0,1.0,1.0,0.0,3404.7398298559465,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/estonian-utf-8.inc.php3,543.0,543.0,0.0,1.0,1.0,0.0,3412.0341727802884,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/farsi-utf-8.inc.php3,543.0,543.0,0.0,1.0,1.0,0.0,3412.0341727802884,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/farsi-windows-1256.inc.php3,542.0,542.0,0.0,1.0,1.0,0.0,3404.7398298559465,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/finnish-iso-8859-1.inc.php3,542.0,542.0,0.0,1.0,1.0,0.0,3404.7398298559465,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/finnish-utf-8.inc.php3,543.0,543.0,0.0,1.0,1.0,0.0,3412.0341727802884,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/french-iso-8859-1.inc.php3,542.0,542.0,0.0,1.0,1.0,0.0,3404.7398298559465,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/french-utf-8.inc.php3,543.0,543.0,0.0,1.0,1.0,0.0,3412.0341727802884,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/galician-iso-8859-1.inc.php3,542.0,542.0,0.0,1.0,1.0,0.0,3404.7398298559465,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/galician-utf-8.inc.php3,543.0,543.0,0.0,1.0,1.0,0.0,3412.0341727802884,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/georgian-utf-8.inc.php3,542.0,542.0,0.0,1.0,1.0,0.0,3404.7398298559465,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/german-iso-8859-1.inc.php3,542.0,542.0,0.0,1.0,1.0,0.0,3404.7398298559465,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/german-utf-8.inc.php3,543.0,543.0,0.0,1.0,1.0,0.0,3412.0341727802884,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/greek-iso-8859-7.inc.php3,542.0,542.0,0.0,1.0,1.0,0.0,3404.7398298559465,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/greek-utf-8.inc.php3,543.0,543.0,0.0,1.0,1.0,0.0,3412.0341727802884,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/hebrew-iso-8859-8-i.inc.php3,542.0,542.0,0.0,1.0,1.0,0.0,3404.7398298559465,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/hindi-utf-8.inc.php3,543.0,543.0,0.0,1.0,1.0,0.0,3412.0341727802884,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/hungarian-iso-8859-2.inc.php3,542.0,542.0,0.0,1.0,1.0,0.0,3404.7398298559465,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/hungarian-utf-8.inc.php3,543.0,543.0,0.0,1.0,1.0,0.0,3412.0341727802884,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/indonesian-iso-8859-1.inc.php3,542.0,542.0,0.0,1.0,1.0,0.0,3404.7398298559465,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/indonesian-utf-8.inc.php3,543.0,543.0,0.0,1.0,1.0,0.0,3412.0341727802884,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/italian-iso-8859-1.inc.php3,542.0,542.0,0.0,1.0,1.0,0.0,3404.7398298559465,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/italian-utf-8.inc.php3,543.0,543.0,0.0,1.0,1.0,0.0,3412.0341727802884,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/japanese-euc.inc.php3,545.0,545.0,0.0,1.0,1.0,0.0,3426.6283902896325,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/japanese-sjis.inc.php3,545.0,545.0,0.0,1.0,1.0,0.0,3471.7329728594473,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/japanese-utf-8.inc.php3,546.0,546.0,0.0,1.0,1.0,0.0,3433.928258091468,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/korean-ks_c_5601-1987.inc.php3,542.0,542.0,0.0,1.0,1.0,0.0,3404.7398298559465,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/latvian-utf-8.inc.php3,543.0,543.0,0.0,1.0,1.0,0.0,3412.0341727802884,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/latvian-windows-1257.inc.php3,542.0,542.0,0.0,1.0,1.0,0.0,3404.7398298559465,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/lithuanian-utf-8.inc.php3,543.0,543.0,0.0,1.0,1.0,0.0,3412.0341727802884,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/lithuanian-windows-1257.inc.php3,542.0,542.0,0.0,1.0,1.0,0.0,3404.7398298559465,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/malay-iso-8859-1.inc.php3,542.0,542.0,0.0,1.0,1.0,0.0,3404.7398298559465,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/malay-utf-8.inc.php3,543.0,543.0,0.0,1.0,1.0,0.0,3412.0341727802884,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/norwegian-iso-8859-1.inc.php3,542.0,542.0,0.0,1.0,1.0,0.0,3404.7398298559465,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/norwegian-utf-8.inc.php3,543.0,543.0,0.0,1.0,1.0,0.0,3412.0341727802884,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/polish-iso-8859-2.inc.php3,542.0,542.0,0.0,1.0,1.0,0.0,3404.7398298559465,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/polish-utf-8.inc.php3,543.0,543.0,0.0,1.0,1.0,0.0,3412.0341727802884,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/portuguese-iso-8859-1.inc.php3,542.0,542.0,0.0,1.0,1.0,0.0,3404.7398298559465,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/portuguese-utf-8.inc.php3,543.0,543.0,0.0,1.0,1.0,0.0,3412.0341727802884,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/romanian-iso-8859-1.inc.php3,542.0,542.0,0.0,1.0,1.0,0.0,3404.7398298559465,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/romanian-utf-8.inc.php3,543.0,543.0,0.0,1.0,1.0,0.0,3412.0341727802884,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/russian-dos-866.inc.php3,542.0,542.0,0.0,1.0,1.0,0.0,3404.7398298559465,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/russian-koi8-r.inc.php3,542.0,542.0,0.0,1.0,1.0,0.0,3404.7398298559465,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/russian-utf-8.inc.php3,543.0,543.0,0.0,1.0,1.0,0.0,3412.0341727802884,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/russian-windows-1251.inc.php3,542.0,542.0,0.0,1.0,1.0,0.0,3404.7398298559465,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/serbian-utf-8.inc.php3,543.0,543.0,0.0,1.0,1.0,0.0,3412.0341727802884,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/serbian-windows-1250.inc.php3,542.0,542.0,0.0,1.0,1.0,0.0,3404.7398298559465,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/slovak-iso-8859-2.inc.php3,542.0,542.0,0.0,1.0,1.0,0.0,3404.7398298559465,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/slovak-utf-8.inc.php3,543.0,543.0,0.0,1.0,1.0,0.0,3412.0341727802884,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/slovak-windows-1250.inc.php3,542.0,542.0,0.0,1.0,1.0,0.0,3404.7398298559465,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/slovenian-iso-8859-2.inc.php3,542.0,542.0,0.0,1.0,1.0,0.0,3404.7398298559465,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/slovenian-utf-8.inc.php3,543.0,543.0,0.0,1.0,1.0,0.0,3412.0341727802884,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/slovenian-windows-1250.inc.php3,542.0,542.0,0.0,1.0,1.0,0.0,3404.7398298559465,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/spanish-iso-8859-1.inc.php3,542.0,542.0,0.0,1.0,1.0,0.0,3404.7398298559465,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/spanish-utf-8.inc.php3,543.0,543.0,0.0,1.0,1.0,0.0,3412.0341727802884,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/swedish-iso-8859-1.inc.php3,542.0,542.0,0.0,1.0,1.0,0.0,3404.7398298559465,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/swedish-utf-8.inc.php3,543.0,543.0,0.0,1.0,1.0,0.0,3412.0341727802884,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/thai-tis-620.inc.php3,542.0,542.0,0.0,1.0,1.0,0.0,3404.7398298559465,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/thai-utf-8.inc.php3,543.0,543.0,0.0,1.0,1.0,0.0,3412.0341727802884,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/turkish-iso-8859-9.inc.php3,542.0,542.0,0.0,1.0,1.0,0.0,3404.7398298559465,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/turkish-utf-8.inc.php3,543.0,543.0,0.0,1.0,1.0,0.0,3412.0341727802884,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/ukrainian-utf-8.inc.php3,543.0,543.0,0.0,1.0,1.0,0.0,3412.0341727802884,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/ukrainian-windows-1251.inc.php3,542.0,542.0,0.0,1.0,1.0,0.0,3404.7398298559465,0.0,0.0,0.0,0.0,0.0,0.0,no,no
ldi_check.php3,64.0,64.0,0.0,21.0,21.0,5.0,694.8010848716214,0.0,0.0,0.0,6.0,4.0,13.0,no,no
ldi_table.php3,49.0,56.0,0.0,6.0,6.0,3.0,567.9412174697279,0.0,0.0,0.0,4.0,3.0,4.0,no,no
left.php3,166.0,201.0,0.0,34.0,34.0,6.0,3592.327083872997,0.0,0.0,0.0,12.0,4.0,23.0,no,no
libraries/auth/config.auth.lib.php3,35.0,37.0,4.0,4.0,4.0,3.0,206.9426182513239,6.0,3.0,0.0,2.0,2.0,3.0,no,no
libraries/auth/cookie.auth.lib.php3,174.0,193.0,5.0,40.0,40.0,6.0,2173.485210798245,5.0,2.0,1.0,5.0,5.0,6.0,yes,no
libraries/auth/http.auth.lib.php3,113.0,115.0,4.0,35.0,35.0,12.0,1219.4283184359856,5.0,2.0,1.0,2.0,2.0,1.0,no,no
libraries/bookmark.lib.php3,64.0,64.0,5.0,11.0,11.0,3.0,664.4088959265373,5.0,4.0,1.0,7.0,2.0,33.0,no,no
libraries/build_dump.lib.php3,340.0,340.0,8.0,94.0,94.0,8.0,5697.646733418578,7.0,2.0,3.0,9.0,2.0,79.0,no,no
libraries/charset_conversion.lib.php3,174.0,174.0,4.0,46.0,46.0,8.0,1321.659977718899,5.0,4.0,1.0,0.0,0.0,0.0,no,no
libraries/common.lib.php3,704.0,720.0,20.0,163.0,163.0,12.0,10178.933752875284,181.0,60.0,6.0,27.0,8.0,52.0,yes,no
libraries/config_import.lib.php3,515.0,515.0,0.0,180.0,180.0,5.0,3886.3545482728377,0.0,0.0,0.0,0.0,0.0,0.0,no,no
libraries/db_config.lib.php3,55.0,55.0,1.0,8.0,8.0,4.0,297.8719505132692,0.0,0.0,1.0,0.0,0.0,0.0,no,no
libraries/dbg/profiling.php3,55.0,56.0,1.0,7.0,7.0,4.0,625.7412588221367,1.0,1.0,0.0,0.0,0.0,0.0,no,no
libraries/dbg/setup.php3,17.0,17.0,0.0,7.0,7.0,4.0,115.61487031584659,0.0,0.0,0.0,0.0,0.0,0.0,no,no
libraries/db_table_exists.lib.php3,16.0,16.0,0.0,8.0,8.0,3.0,222.25013795380988,0.0,0.0,0.0,4.0,3.0,5.0,no,no
libraries/defines.lib.php3,57.0,57.0,0.0,23.0,23.0,6.0,433.1865863227765,0.0,0.0,0.0,3.0,1.0,4.0,no,no
libraries/defines_php.lib.php3,19.0,19.0,0.0,9.0,9.0,3.0,112.85777172830761,0.0,0.0,0.0,0.0,0.0,0.0,no,no
libraries/display_tbl.lib.php3,694.0,736.0,6.0,153.0,153.0,10.0,12854.34202687339,1.0,1.0,5.0,16.0,4.0,59.0,no,no
libraries/get_foreign.lib.php3,18.0,18.0,0.0,3.0,3.0,2.0,231.32485419952522,0.0,0.0,0.0,5.0,3.0,13.0,no,no
libraries/grab_globals.lib.php3,28.0,28.0,0.0,16.0,16.0,4.0,275.4969879146346,0.0,0.0,0.0,0.0,0.0,0.0,no,no
libraries/ip_allow_deny.lib.php3,180.0,180.0,4.0,77.0,77.0,8.0,2078.068752045107,1.0,1.0,3.0,0.0,0.0,0.0,yes,no
libraries/kanji-encoding.lib.php3,59.0,59.0,5.0,9.0,9.0,2.0,483.59013728911333,9.0,8.0,3.0,0.0,0.0,0.0,no,no
libraries/mysql_wrappers.lib.php3,68.0,68.0,15.0,12.0,12.0,3.0,646.042169486364,157.0,53.0,0.0,2.0,1.0,28.0,no,no
libraries/ob.lib.php3,46.0,46.0,3.0,11.0,11.0,4.0,129.55531508332336,8.0,4.0,0.0,0.0,0.0,0.0,no,no
libraries/relation.lib.php3,157.0,157.0,5.0,28.0,28.0,8.0,1652.6003052923925,34.0,15.0,1.0,6.0,2.0,24.0,no,no
libraries/select_lang.lib.php3,163.0,163.0,1.0,28.0,28.0,8.0,863.984106180559,0.0,0.0,1.0,0.0,0.0,0.0,yes,no
libraries/sqlparser.data.php3,471.0,471.0,0.0,2.0,2.0,1.0,26.376848000782076,0.0,0.0,0.0,0.0,0.0,0.0,no,no
libraries/sqlparser.lib.php3,912.0,912.0,16.0,166.0,166.0,8.0,9452.193436715339,13.0,5.0,6.0,7.0,1.0,26.0,yes,no
libraries/sqlvalidator.class.php3,123.0,123.0,19.0,5.0,5.0,3.0,1138.7120603760072,5.0,1.0,6.0,0.0,0.0,0.0,no,no
libraries/sqlvalidator.lib.php3,21.0,21.0,1.0,6.0,6.0,4.0,107.84636184794367,1.0,1.0,0.0,5.0,1.0,5.0,no,no
libraries/string.lib.php3,108.0,108.0,13.0,9.0,9.0,4.0,1024.653774112537,7.0,1.0,6.0,0.0,0.0,0.0,no,no
libraries/url_generating.lib.php3,32.0,32.0,2.0,9.0,9.0,2.0,349.58592133827403,61.0,47.0,0.0,0.0,0.0,0.0,no,no
libraries/xpath/XPath.class.php,,,,,,,,,,,,,,no,no
libraries/zip.lib.php3,81.0,81.0,3.0,2.0,2.0,1.0,783.563706074609,2.0,1.0,1.0,0.0,0.0,0.0,no,no
main.php3,220.0,272.0,1.0,58.0,58.0,9.0,3573.5196379064437,0.0,0.0,0.0,11.0,3.0,26.0,no,no
mult_submits.inc.php3,135.0,139.0,0.0,23.0,23.0,5.0,1358.465225992409,0.0,0.0,0.0,6.0,3.0,22.0,no,no
pdf_pages.php3,169.0,182.0,0.0,29.0,29.0,7.0,2600.018421335925,0.0,0.0,0.0,8.0,4.0,41.0,no,no
pdf_schema.php3,745.0,746.0,38.0,106.0,106.0,5.0,14771.88951567015,6.0,1.0,31.0,52.0,5.0,192.0,yes,no
phpinfo.php3,6.0,6.0,0.0,2.0,2.0,1.0,17.51319134149782,0.0,0.0,0.0,1.0,1.0,1.0,no,no
read_dump.php3,237.0,237.0,2.0,69.0,69.0,7.0,3002.923182390618,0.0,0.0,2.0,12.0,6.0,18.0,yes,yes
scripts/check_lang.php3,32.0,32.0,0.0,10.0,10.0,3.0,299.74488149797634,0.0,0.0,0.0,0.0,0.0,0.0,no,no
scripts/decode_bug.php3,21.0,23.0,1.0,7.0,7.0,3.0,181.8586645238907,0.0,0.0,1.0,0.0,0.0,0.0,no,no
server_common.inc.php3,13.0,13.0,0.0,5.0,5.0,1.0,62.285154625350835,0.0,0.0,0.0,2.0,2.0,2.0,no,no
server_databases.php3,263.0,263.0,1.0,27.0,27.0,3.0,4043.8426797412803,0.0,0.0,0.0,9.0,3.0,20.0,yes,no
server_links.inc.php3,17.0,19.0,0.0,7.0,7.0,1.0,107.66210707413622,0.0,0.0,0.0,2.0,1.0,6.0,no,no
server_privileges.php3,1118.0,1123.0,3.0,205.0,205.0,7.0,27191.67526296318,0.0,0.0,3.0,8.0,3.0,154.0,yes,no
server_processlist.php3,39.0,43.0,0.0,5.0,5.0,2.0,642.4479675398453,0.0,0.0,0.0,6.0,3.0,7.0,no,no
server_status.php3,95.0,104.0,0.0,10.0,10.0,3.0,1925.562867595528,0.0,0.0,0.0,7.0,2.0,14.0,no,no
server_variables.php3,42.0,49.0,0.0,9.0,9.0,2.0,469.0059497739495,0.0,0.0,0.0,4.0,2.0,12.0,no,no
sql.php3,336.0,348.0,0.0,94.0,94.0,8.0,4848.699203763929,0.0,0.0,0.0,17.0,7.0,31.0,yes,no
tbl_addfield.php3,119.0,120.0,0.0,42.0,42.0,6.0,1793.17222958731,0.0,0.0,0.0,6.0,3.0,31.0,no,no
tbl_alter.php3,67.0,67.0,0.0,20.0,20.0,4.0,1040.0510876358478,0.0,0.0,0.0,7.0,3.0,19.0,no,no
tbl_change.php3,305.0,372.0,0.0,66.0,66.0,9.0,6464.854936538156,0.0,0.0,0.0,11.0,4.0,23.0,no,no
tbl_create.php3,131.0,132.0,0.0,42.0,42.0,5.0,1926.4162890756274,0.0,0.0,0.0,7.0,3.0,19.0,no,no
tbl_dump.php3,229.0,230.0,2.0,54.0,54.0,7.0,3721.4243971014293,0.0,0.0,0.0,15.0,7.0,24.0,no,no
tbl_indexes.php3,278.0,298.0,0.0,73.0,73.0,7.0,4555.6541937730835,0.0,0.0,0.0,10.0,3.0,36.0,no,no
tbl_move_copy.php3,69.0,69.0,1.0,14.0,14.0,4.0,786.1141559466432,0.0,0.0,0.0,12.0,5.0,26.0,no,no
tbl_printview.php3,265.0,310.0,0.0,62.0,62.0,6.0,4219.3714913400245,0.0,0.0,0.0,12.0,4.0,30.0,yes,no
tbl_properties_common.php3,15.0,15.0,0.0,5.0,5.0,1.0,94.26801655615256,0.0,0.0,0.0,2.0,2.0,4.0,no,no
tbl_properties_export.php3,63.0,84.0,0.0,14.0,14.0,3.0,958.2212993178441,0.0,0.0,0.0,5.0,3.0,5.0,no,no
tbl_properties.inc.php3,153.0,215.0,0.0,51.0,51.0,7.0,2524.0473415721553,0.0,0.0,0.0,4.0,3.0,5.0,no,no
tbl_properties_links.php3,39.0,42.0,0.0,3.0,3.0,1.0,436.5103391671663,0.0,0.0,0.0,3.0,1.0,15.0,no,no
tbl_properties_operations.php3,105.0,140.0,0.0,20.0,20.0,4.0,2001.207116429896,0.0,0.0,0.0,12.0,4.0,43.0,no,no
tbl_properties_options.php3,82.0,87.0,0.0,23.0,23.0,6.0,925.8308888690844,0.0,0.0,0.0,8.0,3.0,17.0,no,no
tbl_properties.php3,8.0,11.0,0.0,1.0,1.0,0.0,21.50111363073666,0.0,0.0,0.0,0.0,0.0,0.0,no,no
tbl_properties_structure.php3,220.0,291.0,0.0,42.0,42.0,5.0,5012.203910585407,0.0,0.0,0.0,9.0,3.0,35.0,no,no
tbl_properties_table_info.php3,26.0,28.0,0.0,5.0,5.0,3.0,283.2171124787849,0.0,0.0,0.0,6.0,2.0,8.0,no,no
tbl_query_box.php3,80.0,91.0,0.0,21.0,21.0,4.0,1358.8982821172438,0.0,0.0,0.0,8.0,5.0,10.0,no,no
tbl_relation.php3,176.0,197.0,1.0,46.0,46.0,7.0,3001.408772641276,0.0,0.0,1.0,11.0,4.0,63.0,no,no
tbl_rename.php3,23.0,23.0,0.0,5.0,5.0,2.0,225.76169312273493,0.0,0.0,0.0,7.0,3.0,9.0,no,no
