,nonecholoc,loc,nmethods,ccomdeep,ccom,nest,hvol,nIncomingCalls,nIncomingCallsUniq,nOutgoingInternCalls,nOutgoingExternFlsCalled,nOutgoingExternFlsCalledUniq,nOutgoingExternCallsUniq,IsVulnerable
admin/report/unsuproles/lang/en/report_unsuproles.php,6.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
admin/report/unsuproles/settings.php,4.0,4.0,0.0,2.0,2.0,1.0,35.96842909197556,0.0,0.0,0.0,25.0,25.0,2.0,no
admin/report/unsuproles/version.php,3.0,3.0,0.0,1.0,1.0,0.0,8.047189562170502,0.0,0.0,0.0,0.0,0.0,0.0,no
admin/repositoryinstance.php,87.0,87.0,0.0,22.0,22.0,6.0,1031.5685302439983,0.0,0.0,0.0,159.0,121.0,53.0,no
admin/repository.php,232.0,232.0,1.0,52.0,52.0,13.0,2859.1651434983823,1.0,1.0,1.0,203.0,140.0,106.0,no
admin/resetemoticons.php,16.0,16.0,0.0,2.0,2.0,1.0,136.62038491718334,0.0,0.0,0.0,20.0,11.0,16.0,no
admin/roles/admins.php,59.0,60.0,0.0,13.0,13.0,6.0,802.1024748720298,0.0,0.0,0.0,81.0,67.0,49.0,no
admin/roles/allow.php,33.0,34.0,0.0,3.0,3.0,1.0,352.23500847699677,0.0,0.0,0.0,30.0,18.0,22.0,no
admin/roles/assign.php,165.0,168.0,0.0,31.0,31.0,6.0,2428.8996907773353,0.0,0.0,0.0,121.0,72.0,96.0,no
admin/roles/check.php,84.0,85.0,0.0,11.0,11.0,2.0,1032.9756223690008,0.0,0.0,0.0,89.0,58.0,58.0,yes
admin/roles/define.php,84.0,90.0,0.0,20.0,20.0,4.0,1050.6574185888505,0.0,0.0,0.0,94.0,68.0,55.0,no
admin/roles/lib.php,922.0,941.0,102.0,120.0,120.0,3.0,13333.678134176547,9562.0,746.0,29.0,1193.0,1069.0,212.0,no
admin/roles/manage.php,158.0,158.0,2.0,24.0,24.0,5.0,2134.5632864142603,0.0,0.0,2.0,63.0,38.0,79.0,no
admin/roles/managetabs.php,10.0,10.0,0.0,2.0,2.0,1.0,35.350506208557206,0.0,0.0,0.0,3.0,3.0,5.0,no
admin/roles/override.php,99.0,99.0,0.0,11.0,11.0,2.0,1210.4488013188413,0.0,0.0,0.0,126.0,86.0,77.0,no
admin/roles/permissions_forms.php,48.0,48.0,2.0,4.0,4.0,1.0,378.1884058114055,18.0,9.0,0.0,34.0,31.0,32.0,no
admin/roles/permissions.php,130.0,130.0,0.0,23.0,23.0,6.0,1928.0472591035286,0.0,0.0,0.0,141.0,91.0,92.0,no
admin/roles/usersroles.php,99.0,106.0,1.0,19.0,19.0,3.0,1672.6236254489907,1.0,1.0,1.0,79.0,51.0,59.0,no
admin/search.php,32.0,39.0,0.0,7.0,7.0,2.0,340.1279352637865,0.0,0.0,0.0,37.0,26.0,22.0,no
admin/settings/appearance.php,107.0,107.0,0.0,5.0,5.0,4.0,865.6650598749335,0.0,0.0,0.0,29.0,26.0,176.0,no
admin/settings/courses.php,119.0,119.0,0.0,7.0,7.0,2.0,1187.4862525374642,0.0,0.0,0.0,51.0,45.0,188.0,no
admin/settings/development.php,52.0,52.0,0.0,4.0,4.0,2.0,593.1549901636902,0.0,0.0,0.0,27.0,26.0,88.0,no
admin/settings/frontpage.php,68.0,68.0,0.0,9.0,9.0,5.0,632.8519549451156,0.0,0.0,0.0,31.0,28.0,43.0,no
admin/settings/grades.php,143.0,143.0,0.0,16.0,16.0,4.0,993.0081474564804,0.0,0.0,0.0,30.0,28.0,134.0,no
admin/settings/language.php,14.0,14.0,0.0,2.0,2.0,1.0,173.31521287054144,0.0,0.0,0.0,28.0,25.0,31.0,no
admin/settings/location.php,16.0,16.0,0.0,2.0,2.0,1.0,161.51893223622002,0.0,0.0,0.0,26.0,25.0,31.0,no
admin/settings/mnet.php,38.0,38.0,0.0,5.0,5.0,3.0,362.29813665966583,0.0,0.0,0.0,27.0,26.0,23.0,no
admin/settings.php,76.0,84.0,0.0,16.0,16.0,3.0,1079.2536195593543,0.0,0.0,0.0,62.0,33.0,57.0,no
admin/settings/plugins.php,320.0,320.0,0.0,53.0,53.0,4.0,4583.6044359989,0.0,0.0,0.0,86.0,65.0,279.0,no
admin/settings/security.php,98.0,98.0,0.0,5.0,5.0,2.0,973.0037169711595,0.0,0.0,0.0,33.0,30.0,179.0,no
admin/settings/server.php,202.0,202.0,0.0,4.0,4.0,2.0,1565.5225113520564,0.0,0.0,0.0,31.0,26.0,268.0,no
admin/settings/subsystems.php,29.0,29.0,0.0,2.0,2.0,1.0,161.510542371591,0.0,0.0,0.0,26.0,25.0,60.0,no
admin/settings/top.php,32.0,32.0,0.0,2.0,2.0,1.0,377.07206622461024,0.0,0.0,0.0,28.0,26.0,46.0,no
admin/settings/unsupported.php,6.0,6.0,0.0,2.0,2.0,1.0,79.01877858383376,0.0,0.0,0.0,25.0,25.0,5.0,no
admin/settings/users.php,107.0,107.0,0.0,10.0,10.0,5.0,1147.4937686116311,0.0,0.0,0.0,33.0,29.0,80.0,no
admin/timezoneimport.php,67.0,68.0,0.0,16.0,16.0,3.0,798.1606034430381,0.0,0.0,0.0,41.0,32.0,32.0,no
admin/timezone.php,30.0,34.0,0.0,3.0,3.0,1.0,342.2692105281142,0.0,0.0,0.0,105.0,86.0,25.0,no
admin/upgradesettings.php,35.0,42.0,0.0,7.0,7.0,2.0,457.7066916350931,0.0,0.0,0.0,34.0,24.0,20.0,no
admin/uploadpicture_form.php,22.0,22.0,1.0,2.0,2.0,1.0,131.8122200363756,9.0,9.0,0.0,32.0,29.0,15.0,no
admin/uploadpicture.php,110.0,111.0,4.0,17.0,17.0,5.0,1281.2091286001412,1.0,1.0,4.0,118.0,93.0,63.0,no
admin/uploaduser_form.php,260.0,260.0,5.0,38.0,38.0,4.0,2645.4583911128084,261.0,238.0,2.0,192.0,155.0,236.0,no
admin/uploaduserlib.php,186.0,192.0,11.0,33.0,33.0,5.0,2095.3524346245817,226.0,206.0,3.0,104.0,83.0,44.0,no
admin/uploaduser.php,573.0,574.0,0.0,144.0,144.0,10.0,8896.48172678096,0.0,0.0,0.0,426.0,302.0,282.0,no
admin/user/lib.php,29.0,29.0,2.0,6.0,6.0,2.0,365.51893172252323,2.0,1.0,0.0,72.0,64.0,12.0,no
admin/user.php,188.0,188.0,0.0,46.0,46.0,5.0,3211.375933325617,0.0,0.0,0.0,100.0,56.0,120.0,no
admin/user/user_bulk_confirm.php,31.0,31.0,0.0,6.0,6.0,3.0,442.5392964811199,0.0,0.0,0.0,72.0,58.0,28.0,no
admin/user/user_bulk_delete.php,29.0,29.0,0.0,5.0,5.0,3.0,440.3644708651245,0.0,0.0,0.0,69.0,53.0,29.0,no
admin/user/user_bulk_display.php,55.0,55.0,1.0,7.0,7.0,2.0,776.3894177524037,0.0,0.0,0.0,43.0,32.0,21.0,no
admin/user/user_bulk_download.php,123.0,125.0,3.0,18.0,18.0,3.0,1072.9380785492342,0.0,0.0,3.0,106.0,74.0,45.0,no
admin/user/user_bulk_enrol.php,79.0,85.0,1.0,14.0,14.0,4.0,1165.6020189688463,0.0,0.0,0.0,47.0,35.0,29.0,no
admin/user/user_bulk_forcepasswordchange.php,42.0,42.0,0.0,10.0,10.0,4.0,571.4114671200903,0.0,0.0,0.0,121.0,84.0,33.0,no
admin/user/user_bulk_forms.php,78.0,78.0,2.0,12.0,12.0,2.0,698.1515485404099,18.0,9.0,0.0,15.0,12.0,49.0,no
admin/user/user_bulk_message.php,45.0,45.0,0.0,7.0,7.0,2.0,583.7440887126102,0.0,0.0,0.0,147.0,120.0,33.0,no
admin/user/user_bulk.php,49.0,49.0,0.0,18.0,18.0,9.0,623.4206277452553,0.0,0.0,0.0,76.0,70.0,19.0,no
admin/user/user_message_form.php,13.0,13.0,1.0,2.0,2.0,1.0,56.869054223146414,9.0,9.0,0.0,12.0,10.0,6.0,no
admin/webservice/forms.php,134.0,134.0,7.0,12.0,12.0,2.0,1257.4132961424798,170.0,75.0,1.0,149.0,128.0,77.0,no
admin/webservice/lib.php,53.0,53.0,3.0,7.0,7.0,2.0,383.97759064085665,571.0,564.0,2.0,1051.0,1033.0,12.0,no
admin/webservice/protocols.php,37.0,37.0,0.0,7.0,7.0,2.0,305.75993328808954,0.0,0.0,0.0,17.0,12.0,14.0,no
admin/webservice/service_functions.php,65.0,65.0,0.0,10.0,10.0,5.0,725.8016650152181,0.0,0.0,0.0,134.0,105.0,41.0,no
admin/webservice/service.php,48.0,48.0,0.0,8.0,8.0,3.0,597.0926445996382,0.0,0.0,0.0,128.0,103.0,33.0,no
admin/webservice/service_user_settings.php,38.0,38.0,0.0,5.0,5.0,2.0,458.16756460349694,0.0,0.0,0.0,124.0,100.0,23.0,no
admin/webservice/service_users.php,57.0,57.0,0.0,11.0,11.0,3.0,721.7241275713124,0.0,0.0,0.0,57.0,41.0,34.0,no
admin/webservice/testclient_forms.php,486.0,486.0,23.0,52.0,52.0,2.0,3871.225995498381,262.0,23.0,0.0,62.0,57.0,226.0,no
admin/webservice/testclient.php,100.0,100.0,0.0,17.0,17.0,4.0,1473.04381196333,0.0,0.0,0.0,163.0,126.0,58.0,no
admin/webservice/tokens.php,61.0,61.0,0.0,10.0,10.0,5.0,667.9019631833019,0.0,0.0,0.0,110.0,86.0,35.0,no
admin/xmldb/actions/check_bigints/check_bigints.class.php,85.0,85.0,3.0,12.0,12.0,4.0,804.6808487574023,89.0,87.0,1.0,238.0,222.0,20.0,no
admin/xmldb/actions/check_defaults/check_defaults.class.php,79.0,79.0,3.0,9.0,9.0,3.0,819.9416252211965,89.0,87.0,1.0,192.0,185.0,15.0,no
admin/xmldb/actions/check_foreign_keys/check_foreign_keys.class.php,87.0,87.0,3.0,11.0,11.0,5.0,932.7323710201907,89.0,87.0,1.0,241.0,215.0,25.0,no
admin/xmldb/actions/check_indexes/check_indexes.class.php,93.0,93.0,3.0,12.0,12.0,4.0,832.5217194620175,89.0,87.0,1.0,228.0,206.0,24.0,no
admin/xmldb/actions/create_xml_file/create_xml_file.class.php,41.0,41.0,2.0,3.0,3.0,1.0,336.53074603954434,139.0,92.0,2.0,183.0,131.0,13.0,no
admin/xmldb/actions/delete_field/delete_field.class.php,64.0,64.0,2.0,9.0,9.0,5.0,690.2753117928912,139.0,92.0,2.0,219.0,152.0,37.0,no
admin/xmldb/actions/delete_index/delete_index.class.php,64.0,64.0,2.0,9.0,9.0,5.0,690.2753117928912,139.0,92.0,2.0,209.0,146.0,37.0,no
admin/xmldb/actions/delete_key/delete_key.class.php,64.0,64.0,2.0,9.0,9.0,5.0,690.2753117928912,139.0,92.0,2.0,210.0,147.0,37.0,no
admin/xmldb/actions/delete_table/delete_table.class.php,48.0,48.0,2.0,6.0,6.0,4.0,387.5329387023461,139.0,92.0,2.0,183.0,132.0,14.0,no
admin/xmldb/actions/delete_xml_file/delete_xml_file.class.php,45.0,45.0,2.0,6.0,6.0,4.0,299.6893288687962,139.0,92.0,2.0,184.0,132.0,11.0,no
admin/xmldb/actions/edit_field/edit_field.class.php,107.0,107.0,2.0,12.0,12.0,1.0,1310.0481712582966,139.0,92.0,2.0,289.0,219.0,56.0,no
admin/xmldb/actions/edit_field_save/edit_field_save.class.php,169.0,169.0,2.0,37.0,37.0,3.0,2264.2154161578737,139.0,92.0,2.0,320.0,210.0,76.0,no
admin/xmldb/actions/edit_index/edit_index.class.php,77.0,77.0,2.0,9.0,9.0,1.0,897.2859724627796,139.0,92.0,2.0,239.0,182.0,32.0,no
admin/xmldb/actions/edit_index_save/edit_index_save.class.php,109.0,109.0,2.0,23.0,23.0,4.0,1208.4011417653662,139.0,92.0,2.0,318.0,206.0,67.0,no
admin/xmldb/actions/edit_key/edit_key.class.php,83.0,83.0,2.0,9.0,9.0,1.0,1002.3125709930523,139.0,92.0,2.0,271.0,207.0,39.0,no
admin/xmldb/actions/edit_key_save/edit_key_save.class.php,159.0,159.0,2.0,41.0,41.0,9.0,1824.8170565108878,139.0,92.0,2.0,371.0,232.0,87.0,no
admin/xmldb/actions/edit_table/edit_table.class.php,192.0,192.0,2.0,31.0,31.0,3.0,4338.206368327143,139.0,92.0,2.0,267.0,197.0,148.0,no
