,nonecholoc,loc,nmethods,ccomdeep,ccom,nest,hvol,nIncomingCalls,nIncomingCallsUniq,nOutgoingInternCalls,nOutgoingExternFlsCalled,nOutgoingExternFlsCalledUniq,nOutgoingExternCallsUniq,IsVulnerable
admin/xmldb/actions/new_field/new_field.class.php,37.0,37.0,2.0,7.0,7.0,2.0,274.76712345972345,124.0,69.0,2.0,177.0,111.0,18.0,no
admin/xmldb/actions/new_index/new_index.class.php,37.0,37.0,2.0,7.0,7.0,2.0,274.76712345972345,124.0,69.0,2.0,168.0,104.0,18.0,no
admin/xmldb/actions/new_key/new_key.class.php,37.0,37.0,2.0,7.0,7.0,2.0,274.76712345972345,124.0,69.0,2.0,166.0,102.0,18.0,no
admin/xmldb/actions/new_sentence/new_sentence.class.php,40.0,40.0,2.0,7.0,7.0,1.0,322.39342485940887,124.0,69.0,2.0,162.0,99.0,18.0,no
admin/xmldb/actions/new_statement/new_statement.class.php,71.0,71.0,2.0,9.0,9.0,2.0,704.4365458786511,124.0,69.0,2.0,189.0,125.0,27.0,no
admin/xmldb/actions/new_table_from_mysql/new_table_from_mysql.class.php,83.0,83.0,2.0,17.0,17.0,5.0,954.1648730915246,124.0,69.0,2.0,260.0,156.0,38.0,no
admin/xmldb/actions/new_table/new_table.class.php,49.0,49.0,2.0,7.0,7.0,2.0,357.31401099088845,124.0,69.0,2.0,178.0,108.0,27.0,no
admin/xmldb/actions/revert_changes/revert_changes.class.php,48.0,48.0,2.0,8.0,8.0,4.0,339.9647332440295,124.0,69.0,2.0,154.0,94.0,9.0,no
admin/xmldb/actions/save_xml_file/save_xml_file.class.php,40.0,40.0,2.0,8.0,8.0,2.0,383.97759064085665,124.0,69.0,2.0,158.0,99.0,11.0,no
admin/xmldb/actions/template/template.class.php,25.0,25.0,2.0,4.0,4.0,1.0,151.2871637688054,124.0,69.0,2.0,153.0,95.0,9.0,no
admin/xmldb/actions/unload_xml_file/unload_xml_file.class.php,31.0,31.0,2.0,7.0,7.0,3.0,223.25770218173867,124.0,69.0,2.0,152.0,94.0,8.0,no
admin/xmldb/actions/view_field_xml/view_field_xml.class.php,55.0,55.0,2.0,16.0,16.0,3.0,501.68760575949534,124.0,69.0,2.0,171.0,106.0,14.0,no
admin/xmldb/actions/view_index_xml/view_index_xml.class.php,55.0,55.0,2.0,16.0,16.0,3.0,501.68760575949534,124.0,69.0,2.0,164.0,102.0,14.0,no
admin/xmldb/actions/view_key_xml/view_key_xml.class.php,55.0,55.0,2.0,16.0,16.0,3.0,501.68760575949534,124.0,69.0,2.0,164.0,102.0,14.0,no
admin/xmldb/actions/view_reserved_words/view_reserved_words.class.php,71.0,71.0,2.0,14.0,14.0,7.0,594.117772525167,124.0,69.0,2.0,207.0,129.0,13.0,no
admin/xmldb/actions/view_statement_xml/view_statement_xml.class.php,47.0,47.0,2.0,13.0,13.0,3.0,391.08828676383547,124.0,69.0,2.0,159.0,101.0,11.0,no
admin/xmldb/actions/view_structure_php/view_structure_php.class.php,138.0,138.0,5.0,19.0,19.0,2.0,1359.3223946577373,124.0,69.0,5.0,187.0,116.0,47.0,no
admin/xmldb/actions/view_structure_sql/view_structure_sql.class.php,55.0,55.0,2.0,9.0,9.0,2.0,498.1529981581602,124.0,69.0,2.0,159.0,96.0,14.0,no
admin/xmldb/actions/view_structure_xml/view_structure_xml.class.php,39.0,39.0,2.0,10.0,10.0,3.0,282.8528497188638,124.0,69.0,2.0,157.0,101.0,8.0,no
admin/xmldb/actions/view_table_php/view_table_php.class.php,489.0,489.0,17.0,76.0,76.0,4.0,6562.701374948271,124.0,69.0,17.0,218.0,130.0,195.0,no
admin/xmldb/actions/view_table_sql/view_table_sql.class.php,59.0,59.0,2.0,10.0,10.0,2.0,578.4026867518198,124.0,69.0,2.0,163.0,99.0,16.0,no
admin/xmldb/actions/view_table_xml/view_table_xml.class.php,47.0,47.0,2.0,13.0,13.0,3.0,391.08828676383547,124.0,69.0,2.0,161.0,101.0,11.0,no
admin/xmldb/actions/view_xml/view_xml.class.php,24.0,24.0,2.0,2.0,2.0,1.0,142.18795285448255,124.0,69.0,2.0,159.0,100.0,10.0,no
admin/xmldb/actions/XMLDBAction.class.php,74.0,74.0,11.0,9.0,9.0,4.0,597.6460108939402,293.0,87.0,5.0,156.0,100.0,11.0,no
admin/xmldb/index.php,57.0,57.0,0.0,10.0,10.0,4.0,575.9894041203727,0.0,0.0,0.0,92.0,79.0,23.0,no
admin/xmldb/javascript.php,17.0,17.0,0.0,6.0,6.0,4.0,259.11063016664673,0.0,0.0,0.0,2.0,2.0,2.0,no
auth/cas/auth_ldap_sync_users.php,12.0,12.0,0.0,2.0,2.0,1.0,82.00191944300401,0.0,0.0,0.0,3.0,3.0,4.0,no
auth/cas/forbidden.php,10.0,11.0,0.0,2.0,2.0,1.0,70.40930522865746,0.0,0.0,0.0,20.0,18.0,6.0,no
auth/cas/languages.php,5.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
auth/cas/lib.php,71.0,71.0,3.0,19.0,19.0,5.0,593.8393484041699,3.0,2.0,0.0,20.0,11.0,30.0,no
auth/cas/login.php,180.0,180.0,0.0,51.0,51.0,7.0,2901.257217172498,0.0,0.0,0.0,50.0,26.0,96.0,no
auth/cas/logout.php,9.0,9.0,0.0,2.0,2.0,1.0,79.32997363357406,0.0,0.0,0.0,3.0,2.0,2.0,no
auth/db/auth_db_sync_users.php,12.0,12.0,0.0,2.0,2.0,1.0,82.00191944300401,0.0,0.0,0.0,3.0,3.0,4.0,no
auth/db/lib.php,242.0,242.0,9.0,53.0,53.0,5.0,3098.080692455495,14.0,11.0,4.0,52.0,22.0,87.0,no
auth/email/lib.php,7.0,7.0,1.0,2.0,2.0,1.0,19.45910149055313,1.0,1.0,0.0,2.0,2.0,2.0,no
auth/fc/fcFPP.php,106.0,106.0,8.0,23.0,23.0,3.0,1130.5746485687341,29.0,24.0,1.0,1.0,1.0,1.0,no
auth/fc/lib.php,61.0,61.0,3.0,15.0,15.0,2.0,512.7503435954799,6.0,3.0,0.0,23.0,16.0,16.0,no
auth/imap/lib.php,26.0,26.0,1.0,4.0,4.0,2.0,167.15958729931674,1.0,1.0,0.0,0.0,0.0,0.0,no
auth/ldap/auth_ldap_sync_users.php,12.0,12.0,0.0,2.0,2.0,1.0,82.00191944300401,0.0,0.0,0.0,3.0,3.0,4.0,no
auth/ldap/lib.php,724.0,724.0,29.0,160.0,160.0,7.0,9995.327252858911,22.0,14.0,16.0,50.0,24.0,96.0,no
auth/manual/lib.php,6.0,6.0,1.0,2.0,2.0,1.0,16.125835223052494,1.0,1.0,0.0,2.0,2.0,2.0,no
auth/nntp/lib.php,14.0,14.0,1.0,3.0,3.0,2.0,85.95025038943322,1.0,1.0,0.0,0.0,0.0,0.0,no
auth/none/lib.php,6.0,6.0,1.0,2.0,2.0,1.0,16.125835223052494,1.0,1.0,0.0,2.0,2.0,2.0,no
auth/pam/lib.php,10.0,10.0,1.0,3.0,3.0,1.0,37.352817814715735,1.0,1.0,0.0,0.0,0.0,0.0,no
auth/pop3/lib.php,26.0,26.0,1.0,5.0,5.0,2.0,222.55505664179876,1.0,1.0,0.0,4.0,2.0,3.0,no
auth/radius/lib.php,21.0,22.0,1.0,5.0,5.0,2.0,143.01242236565756,1.0,1.0,0.0,29.0,24.0,7.0,no
auth/shibboleth/index.php,37.0,37.0,0.0,11.0,11.0,4.0,658.1041718543415,0.0,0.0,0.0,25.0,14.0,23.0,no
auth/shibboleth/lib.php,52.0,52.0,4.0,8.0,8.0,2.0,542.1815217388289,4.0,3.0,2.0,11.0,10.0,6.0,no
backup/backuplib.php,1155.0,1165.0,49.0,200.0,200.0,6.0,22850.89644628431,149.0,28.0,19.0,51.0,20.0,130.0,yes
backup/backup.php,72.0,72.0,0.0,20.0,20.0,3.0,996.3059963163204,0.0,0.0,0.0,35.0,23.0,44.0,no
backup/backup_scheduled.php,426.0,426.0,7.0,117.0,117.0,6.0,7060.258458175242,3.0,2.0,6.0,67.0,15.0,124.0,no
backup/bb/restore_bb.php,45.0,46.0,3.0,9.0,9.0,2.0,472.02614873151964,1.0,1.0,2.0,5.0,4.0,7.0,no
backup/bb/xsl_emulate_xslt.inc,21.0,21.0,2.0,6.0,6.0,2.0,118.7363750712135,6.0,3.0,0.0,1.0,1.0,2.0,no
backup/db/migrate2utf8.php,24.0,24.0,1.0,5.0,5.0,1.0,147.36822814867003,0.0,0.0,0.0,5.0,2.0,6.0,no
backup/db/mysql.php,63.0,63.0,1.0,17.0,17.0,2.0,498.7622167420611,0.0,0.0,0.0,3.0,3.0,28.0,no
backup/db/postgres7.php,24.0,24.0,1.0,6.0,6.0,2.0,122.03700992868443,0.0,0.0,0.0,2.0,2.0,11.0,no
backup/db/upgrade.php,6.0,6.0,1.0,1.0,1.0,0.0,6.931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,no
backup/lib.php,377.0,377.0,23.0,78.0,78.0,4.0,5338.979009075823,160.0,49.0,8.0,66.0,38.0,87.0,no
backup/log.php,86.0,100.0,0.0,13.0,13.0,7.0,1292.6580346341582,0.0,0.0,0.0,34.0,21.0,46.0,no
backup/restorelib.php,3422.0,3491.0,95.0,792.0,792.0,17.0,66208.95426413443,62.0,23.0,55.0,78.0,29.0,529.0,yes
backup/restore.php,94.0,94.0,0.0,26.0,26.0,5.0,1319.6439784275863,0.0,0.0,0.0,34.0,24.0,47.0,no
backup/try.php,23.0,24.0,0.0,5.0,5.0,2.0,162.08074534774522,0.0,0.0,0.0,16.0,14.0,10.0,no
backup/version.php,3.0,3.0,0.0,1.0,1.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.0,no
blocks/activity_modules/block_activity_modules.php,31.0,31.0,3.0,7.0,7.0,3.0,324.4251682646869,67.0,64.0,0.0,3.0,3.0,2.0,no
blocks/activity_modules/db/mysql.php,8.0,8.0,1.0,2.0,2.0,1.0,17.91759469228055,0.0,0.0,0.0,0.0,0.0,0.0,no
blocks/activity_modules/db/postgres7.php,8.0,8.0,1.0,2.0,2.0,1.0,17.91759469228055,0.0,0.0,0.0,0.0,0.0,0.0,no
blocks/activity_modules/db/upgrade.php,6.0,6.0,1.0,1.0,1.0,0.0,6.931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,no
blocks/admin/block_admin.php,101.0,101.0,3.0,31.0,31.0,3.0,2214.2050210723305,67.0,64.0,0.0,8.0,4.0,47.0,no
blocks/admin_bookmarks/block_admin_bookmarks.php,44.0,44.0,5.0,9.0,9.0,4.0,594.2894693070556,69.0,65.0,0.0,5.0,3.0,7.0,no
blocks/admin_bookmarks/create.php,25.0,25.0,0.0,7.0,7.0,3.0,230.0771427005048,0.0,0.0,0.0,18.0,12.0,16.0,no
blocks/admin_bookmarks/delete.php,26.0,26.0,0.0,6.0,6.0,4.0,244.75552930265363,0.0,0.0,0.0,18.0,12.0,18.0,no
blocks/admin/db/mysql.php,8.0,8.0,1.0,2.0,2.0,1.0,17.91759469228055,0.0,0.0,0.0,0.0,0.0,0.0,no
blocks/admin/db/postgres7.php,8.0,8.0,1.0,2.0,2.0,1.0,17.91759469228055,0.0,0.0,0.0,0.0,0.0,0.0,no
blocks/admin/db/upgrade.php,6.0,6.0,1.0,1.0,1.0,0.0,6.931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,no
blocks/admin/styles.php,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
blocks/admin_tree/block_admin_tree.php,151.0,151.0,8.0,15.0,15.0,5.0,2270.750163514381,68.0,64.0,4.0,13.0,10.0,18.0,no
blocks/blog_menu/block_blog_menu.php,73.0,73.0,2.0,14.0,14.0,2.0,865.2729556065354,66.0,64.0,0.0,7.0,5.0,21.0,no
blocks/blog_tags/block_blog_tags.php,136.0,136.0,9.0,21.0,21.0,4.0,1398.7053458368862,77.0,67.0,0.0,31.0,27.0,22.0,no
blocks/blog_tags/styles.php,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
blocks/calendar_month/block_calendar_month.php,36.0,36.0,3.0,4.0,4.0,1.0,332.71064666877373,67.0,64.0,0.0,10.0,4.0,12.0,no
blocks/calendar_month/db/mysql.php,8.0,8.0,1.0,2.0,2.0,1.0,17.91759469228055,0.0,0.0,0.0,0.0,0.0,0.0,no
blocks/calendar_month/db/postgres7.php,8.0,8.0,1.0,2.0,2.0,1.0,17.91759469228055,0.0,0.0,0.0,0.0,0.0,0.0,no
blocks/calendar_month/db/upgrade.php,6.0,6.0,1.0,1.0,1.0,0.0,6.931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,no
blocks/calendar_month/styles.php,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
blocks/calendar_upcoming/block_calendar_upcoming.php,46.0,46.0,2.0,7.0,7.0,2.0,421.3095893049093,66.0,64.0,0.0,12.0,6.0,15.0,no
blocks/calendar_upcoming/db/mysql.php,8.0,8.0,1.0,2.0,2.0,1.0,17.91759469228055,0.0,0.0,0.0,0.0,0.0,0.0,no
blocks/calendar_upcoming/db/postgres7.php,8.0,8.0,1.0,2.0,2.0,1.0,17.91759469228055,0.0,0.0,0.0,0.0,0.0,0.0,no
blocks/calendar_upcoming/db/upgrade.php,6.0,6.0,1.0,1.0,1.0,0.0,6.931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,no
blocks/calendar_upcoming/styles.php,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
blocks/course_list/block_course_list.php,68.0,68.0,3.0,15.0,15.0,4.0,1036.6860964384587,69.0,66.0,0.0,14.0,11.0,22.0,no
