,nonecholoc,loc,nmethods,ccomdeep,ccom,nest,hvol,nIncomingCalls,nIncomingCallsUniq,nOutgoingInternCalls,nOutgoingExternFlsCalled,nOutgoingExternFlsCalledUniq,nOutgoingExternCallsUniq,IsVulnerable
blocks/recent_activity/db/postgres7.php,8.0,8.0,1.0,2.0,2.0,1.0,17.91759469228055,0.0,0.0,0.0,0.0,0.0,0.0,no
blocks/search_forums/block_search_forums.php,25.0,25.0,2.0,3.0,3.0,1.0,147.221948958322,2.0,2.0,0.0,3.0,2.0,4.0,no
blocks/search_forums/db/mysql.php,8.0,8.0,1.0,2.0,2.0,1.0,17.91759469228055,0.0,0.0,0.0,0.0,0.0,0.0,no
blocks/search_forums/db/postgres7.php,8.0,8.0,1.0,2.0,2.0,1.0,17.91759469228055,0.0,0.0,0.0,0.0,0.0,0.0,no
blocks/section_links/block_section_links.php,64.0,64.0,3.0,17.0,17.0,3.0,784.8714862802644,3.0,2.0,0.0,3.0,2.0,11.0,no
blocks/section_links/db/mysql.php,8.0,8.0,1.0,2.0,2.0,1.0,17.91759469228055,0.0,0.0,0.0,0.0,0.0,0.0,no
blocks/section_links/db/postgres7.php,8.0,8.0,1.0,2.0,2.0,1.0,17.91759469228055,0.0,0.0,0.0,0.0,0.0,0.0,no
blocks/site_main_menu/block_site_main_menu.php,87.0,87.0,3.0,21.0,21.0,5.0,1519.755815964781,3.0,2.0,0.0,10.0,3.0,13.0,no
blocks/social_activities/block_social_activities.php,85.0,85.0,3.0,20.0,20.0,5.0,1415.2097191777168,3.0,2.0,0.0,8.0,3.0,11.0,no
blocks/social_activities/db/mysql.php,8.0,8.0,1.0,2.0,2.0,1.0,17.91759469228055,0.0,0.0,0.0,0.0,0.0,0.0,no
blocks/social_activities/db/postgres7.php,8.0,8.0,1.0,2.0,2.0,1.0,17.91759469228055,0.0,0.0,0.0,0.0,0.0,0.0,no
blocks/version.php,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
calendar/event.php,316.0,326.0,3.0,63.0,63.0,5.0,4936.9198724812095,7.0,7.0,3.0,49.0,12.0,119.0,no
calendar/lib.php,650.0,650.0,29.0,176.0,176.0,8.0,12693.63072759086,42.0,5.0,16.0,16.0,3.0,85.0,no
calendar/overlib.cfg.php,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
calendar/preferences.php,51.0,51.0,0.0,12.0,12.0,4.0,529.4666582899113,0.0,0.0,0.0,14.0,3.0,24.0,no
calendar/set.php,56.0,56.0,0.0,6.0,6.0,4.0,332.3623868884899,0.0,0.0,0.0,6.0,4.0,18.0,no
calendar/view.php,297.0,332.0,5.0,64.0,64.0,6.0,5914.471153858657,0.0,0.0,5.0,46.0,5.0,131.0,no
config-dist.php,21.0,23.0,0.0,3.0,3.0,2.0,173.53777895023512,0.0,0.0,0.0,0.0,0.0,0.0,no
course/category.php,231.0,263.0,0.0,57.0,57.0,6.0,4414.819301900856,0.0,0.0,0.0,38.0,5.0,104.0,no
course/delete.php,45.0,45.0,0.0,9.0,9.0,1.0,635.4038351081726,0.0,0.0,0.0,17.0,3.0,32.0,no
course/edit.php,146.0,146.0,1.0,34.0,34.0,6.0,2145.4978971227065,7.0,7.0,1.0,40.0,12.0,74.0,no
course/editsection.php,34.0,34.0,0.0,8.0,8.0,2.0,480.5920835076191,0.0,0.0,0.0,18.0,3.0,24.0,no
course/enrol.php,31.0,31.0,0.0,9.0,9.0,2.0,411.1195488951945,0.0,0.0,0.0,23.0,7.0,21.0,no
course/format/social/format.php,37.0,46.0,0.0,6.0,6.0,2.0,400.1344775699024,0.0,0.0,0.0,12.0,5.0,19.0,no
course/format/topics/format.php,143.0,175.0,0.0,32.0,32.0,4.0,2991.8818541323767,0.0,0.0,0.0,22.0,5.0,55.0,no
course/format/weeks/format.php,139.0,172.0,0.0,28.0,28.0,4.0,2888.43395723324,0.0,0.0,0.0,21.0,6.0,53.0,no
course/grade.php,63.0,63.0,0.0,14.0,14.0,9.0,996.5121507956588,0.0,0.0,0.0,12.0,4.0,21.0,no
course/grades.php,180.0,185.0,0.0,35.0,35.0,10.0,3360.7882651121995,0.0,0.0,0.0,30.0,9.0,71.0,no
course/group.php,65.0,68.0,0.0,19.0,19.0,4.0,1092.399478186093,0.0,0.0,0.0,29.0,4.0,43.0,no
course/groups.php,134.0,134.0,0.0,42.0,42.0,10.0,2209.849680577298,0.0,0.0,0.0,31.0,4.0,62.0,no
course/index.php,204.0,227.0,1.0,68.0,68.0,6.0,3288.0816551028674,0.0,0.0,1.0,31.0,5.0,98.0,no
course/info.php,39.0,48.0,0.0,13.0,13.0,4.0,513.8994361189931,0.0,0.0,0.0,16.0,3.0,21.0,no
course/lib.php,985.0,1058.0,33.0,252.0,252.0,7.0,21355.577629497653,86.0,29.0,14.0,60.0,8.0,267.0,no
course/loggraph.php,96.0,96.0,0.0,21.0,21.0,4.0,1131.9691195126968,0.0,0.0,0.0,14.0,4.0,30.0,no
course/loginas.php,50.0,50.0,0.0,12.0,12.0,2.0,766.7565090639166,0.0,0.0,0.0,18.0,3.0,25.0,no
course/loglive.php,22.0,22.0,0.0,4.0,4.0,1.0,210.93355942427706,0.0,0.0,0.0,9.0,4.0,11.0,no
course/log.php,55.0,58.0,0.0,11.0,11.0,3.0,955.4722849323502,0.0,0.0,0.0,17.0,4.0,42.0,no
course/mod.php,371.0,371.0,0.0,104.0,104.0,13.0,6391.301476614031,0.0,0.0,0.0,35.0,4.0,210.0,no
course/outline_rep.php,67.0,84.0,1.0,13.0,13.0,5.0,1307.976819907793,1.0,1.0,1.0,20.0,6.0,32.0,no
course/quickreport.php,224.0,233.0,6.0,44.0,44.0,5.0,3309.923426309796,0.0,0.0,6.0,27.0,9.0,46.0,no
course/recent.php,197.0,200.0,2.0,44.0,44.0,6.0,2891.6450126403556,0.0,0.0,0.0,25.0,5.0,47.0,no
course/scales.php,268.0,309.0,0.0,64.0,64.0,5.0,4678.503078566165,0.0,0.0,0.0,33.0,3.0,134.0,no
course/search.php,53.0,60.0,0.0,8.0,8.0,3.0,722.5931282664862,0.0,0.0,0.0,17.0,4.0,30.0,no
course/student.php,84.0,84.0,0.0,22.0,22.0,5.0,1262.6089816828544,0.0,0.0,0.0,23.0,4.0,43.0,no
course/teacher.php,125.0,134.0,0.0,26.0,26.0,3.0,2141.244792562092,0.0,0.0,0.0,24.0,3.0,65.0,no
course/unenrol.php,30.0,30.0,0.0,9.0,9.0,2.0,534.7251654797786,0.0,0.0,0.0,15.0,3.0,24.0,no
course/user.php,112.0,135.0,1.0,24.0,24.0,9.0,2118.63636651357,1.0,1.0,1.0,22.0,5.0,42.0,no
course/view.php,98.0,98.0,0.0,32.0,32.0,5.0,1703.7355433512514,0.0,0.0,0.0,26.0,5.0,43.0,no
doc/contents.php,14.0,14.0,0.0,5.0,5.0,2.0,100.11092529165897,0.0,0.0,0.0,4.0,2.0,4.0,no
doc/index.php,22.0,23.0,0.0,7.0,7.0,2.0,127.49460048252973,0.0,0.0,0.0,5.0,2.0,7.0,no
doc/top.php,13.0,14.0,0.0,4.0,4.0,1.0,143.01242236565756,0.0,0.0,0.0,9.0,3.0,9.0,no
doc/view.php,20.0,23.0,0.0,6.0,6.0,2.0,225.32130774077405,0.0,0.0,0.0,11.0,3.0,14.0,no
enrol/database/enrol.php,92.0,92.0,6.0,25.0,25.0,6.0,1114.5806663403919,12.0,7.0,3.0,33.0,19.0,26.0,no
enrol/enrol.class.php,126.0,127.0,8.0,33.0,33.0,4.0,2112.1913638094175,19.0,9.0,0.0,20.0,4.0,44.0,no
enrol/flatfile/enrol.php,133.0,133.0,5.0,38.0,38.0,6.0,1663.6231202972456,8.0,5.0,3.0,21.0,7.0,41.0,no
enrol/internal/enrol.php,4.0,4.0,0.0,1.0,1.0,0.0,6.931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,no
enrol/paypal/db/mysql.php,8.0,8.0,1.0,2.0,2.0,1.0,26.366694928034633,0.0,0.0,0.0,1.0,1.0,1.0,no
enrol/paypal/db/postgres7.php,8.0,8.0,1.0,2.0,2.0,1.0,26.366694928034633,0.0,0.0,0.0,1.0,1.0,1.0,no
enrol/paypal/enrol.php,104.0,104.0,5.0,14.0,14.0,2.0,960.7019922560842,6.0,5.0,3.0,15.0,7.0,22.0,no
enrol/paypal/ipn.php,99.0,100.0,1.0,25.0,25.0,5.0,1564.38533277881,0.0,0.0,1.0,12.0,3.0,29.0,no
enrol/paypal/return.php,17.0,17.0,0.0,4.0,4.0,1.0,191.15853822825107,0.0,0.0,0.0,11.0,5.0,12.0,no
enrol/paypal/version.php,3.0,3.0,0.0,1.0,1.0,0.0,4.394449154672439,0.0,0.0,0.0,0.0,0.0,0.0,no
error/index.php,15.0,16.0,0.0,3.0,3.0,2.0,186.60345256981142,0.0,0.0,0.0,8.0,3.0,8.0,no
file.php,63.0,63.0,0.0,16.0,16.0,4.0,752.289917143716,0.0,0.0,0.0,9.0,5.0,16.0,no
files/index.php,507.0,622.0,8.0,83.0,83.0,5.0,9735.69960350864,10.0,3.0,8.0,47.0,9.0,217.0,no
files/mimetypes.php,128.0,128.0,2.0,10.0,10.0,4.0,564.3881123607887,17.0,17.0,1.0,2.0,2.0,4.0,no
filter/activitynames/filter.php,72.0,72.0,3.0,22.0,22.0,5.0,1105.4730317999672,0.0,0.0,1.0,2.0,1.0,2.0,no
filter/algebra/algebradebug.php,209.0,217.0,4.0,26.0,26.0,4.0,2979.778111578239,2.0,1.0,4.0,6.0,4.0,6.0,no
filter/algebra/filter.php,137.0,137.0,2.0,15.0,15.0,4.0,1958.5911668630588,0.0,0.0,1.0,4.0,3.0,5.0,no
filter/algebra/pix.php,64.0,68.0,0.0,11.0,11.0,5.0,920.0471980574922,0.0,0.0,0.0,6.0,4.0,7.0,no
filter/censor/filter.php,6.0,6.0,1.0,1.0,1.0,0.0,16.125835223052494,0.0,0.0,0.0,1.0,1.0,1.0,no
filter/emailprotect/filter.php,18.0,18.0,3.0,2.0,2.0,1.0,108.2013505142256,0.0,0.0,0.0,2.0,1.0,2.0,no
filter/mediaplugin/filter.php,97.0,97.0,1.0,7.0,7.0,1.0,385.3898323913296,0.0,0.0,0.0,0.0,0.0,0.0,no
filter/multilang/filter.php,30.0,30.0,1.0,8.0,8.0,3.0,263.0957565502166,0.0,0.0,0.0,4.0,3.0,4.0,no
filter/tex/displaytex.php,5.0,6.0,0.0,1.0,1.0,0.0,25.08463256919277,0.0,0.0,0.0,0.0,0.0,0.0,no
filter/tex/filter.php,59.0,59.0,2.0,11.0,11.0,2.0,829.8524227699297,0.0,0.0,1.0,4.0,3.0,5.0,no
filter/tex/pix.php,63.0,67.0,0.0,11.0,11.0,5.0,923.2374292810424,0.0,0.0,0.0,6.0,4.0,7.0,no
filter/tex/texdebug.php,122.0,130.0,2.0,22.0,22.0,4.0,1738.8422976544848,2.0,1.0,2.0,6.0,4.0,6.0,no
filter/tex/texed.php,39.0,41.0,0.0,5.0,5.0,2.0,468.53201323650836,0.0,0.0,0.0,1.0,1.0,1.0,no
help.php,57.0,62.0,0.0,20.0,20.0,7.0,671.3760606487364,0.0,0.0,0.0,13.0,4.0,20.0,no
index.php,151.0,161.0,0.0,36.0,36.0,5.0,2456.0493670609444,0.0,0.0,0.0,44.0,6.0,72.0,no
install.php,258.0,300.0,8.0,49.0,49.0,6.0,2917.9011048354646,4.0,4.0,8.0,20.0,7.0,76.0,no
lang/af/assignment.php,42.0,42.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
lang/af/auth.php,60.0,60.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
lang/af/chat.php,36.0,36.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
lang/af/choice.php,16.0,16.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
lang/af/forum.php,125.0,125.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
lang/af/journal.php,29.0,29.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
lang/af/moodle.php,705.0,705.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
lang/af/quiz.php,153.0,153.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
lang/af/resource.php,38.0,38.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
lang/af/survey.php,178.0,179.0,0.0,1.0,1.0,0.0,120.60760941743048,0.0,0.0,0.0,0.0,0.0,0.0,no
lang/af/workshop.php,179.0,179.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
lang/ar/activitynames.php,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
lang/ar/admin.php,5.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
lang/ar/algebra.php,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
lang/ar/appointment.php,40.0,40.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
lang/ar/assignment.php,45.0,45.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
lang/ar/attendance.php,67.0,67.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
lang/ar/auth.php,62.0,62.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
lang/ar/block_course_list.php,4.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
lang/ar/block_course_summary.php,3.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
lang/ar/block_online_users.php,4.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
lang/ar/block_section_links.php,6.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
lang/ar/block_social_activities.php,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
lang/ar/calendar.php,90.0,90.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
lang/ar/censor.php,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
lang/ar/chat.php,40.0,40.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
lang/ar/choice.php,27.0,27.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
lang/ar/countries.php,241.0,241.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
lang/ar/dialogue.php,62.0,62.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
lang/ar/editor.php,101.0,101.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
lang/ar/enrol_flatfile.php,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
lang/ar/enrol_internal.php,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
lang/ar/enrol_paypal.php,3.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
lang/ar/error.php,16.0,16.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
lang/ar/exercise.php,160.0,160.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
