,nonecholoc,loc,nmethods,ccomdeep,ccom,nest,hvol,nIncomingCalls,nIncomingCallsUniq,nOutgoingInternCalls,nOutgoingExternFlsCalled,nOutgoingExternFlsCalledUniq,nOutgoingExternCallsUniq,IsVulnerable
admin/mnet/trustedhosts.php,48.0,48.0,0.0,17.0,17.0,4.0,533.1793808411559,0.0,0.0,0.0,17.0,9.0,22.0,no
admin/module.php,33.0,34.0,0.0,6.0,6.0,3.0,368.8879454113936,0.0,0.0,0.0,25.0,13.0,19.0,no
admin/modules.php,129.0,129.0,0.0,28.0,28.0,6.0,2076.6472751743813,0.0,0.0,0.0,40.0,20.0,68.0,no
admin/multilangupgrade.php,70.0,73.0,1.0,19.0,19.0,7.0,879.6449487850826,0.0,0.0,0.0,72.0,48.0,30.0,no
admin/oacleanup.php,68.0,71.0,1.0,25.0,25.0,7.0,889.4712789236011,2.0,2.0,1.0,16.0,5.0,21.0,no
admin/pagelib.php,82.0,82.0,12.0,9.0,9.0,3.0,773.6634419679377,230.0,185.0,5.0,31.0,11.0,16.0,no
admin/phpinfo.php,19.0,21.0,0.0,1.0,1.0,0.0,125.82075548926761,0.0,0.0,0.0,7.0,3.0,7.0,no
admin/process_email.php,45.0,45.0,0.0,10.0,10.0,3.0,491.4782040905407,0.0,0.0,0.0,10.0,8.0,15.0,no
admin/register.php,83.0,134.0,0.0,6.0,6.0,1.0,1369.9207449349406,0.0,0.0,0.0,39.0,23.0,61.0,no
admin/replace.php,39.0,46.0,0.0,9.0,9.0,4.0,400.4153505778461,0.0,0.0,0.0,53.0,42.0,24.0,no
admin/report/backups/index.php,81.0,95.0,0.0,14.0,14.0,7.0,1031.0736556642223,0.0,0.0,0.0,20.0,8.0,50.0,no
admin/report/courseoverview/index.php,73.0,76.0,0.0,15.0,15.0,4.0,1216.2655181190316,0.0,0.0,0.0,33.0,16.0,40.0,no
admin/report/courseoverview/reportsgraph.php,36.0,36.0,0.0,5.0,5.0,1.0,406.2096124949047,0.0,0.0,0.0,20.0,15.0,13.0,no
admin/report/log/index.php,17.0,18.0,0.0,1.0,1.0,0.0,125.82075548926761,0.0,0.0,0.0,10.0,6.0,13.0,no
admin/report/question/index.php,54.0,54.0,0.0,8.0,8.0,5.0,679.5836882068884,0.0,0.0,0.0,12.0,6.0,24.0,no
admin/report/stats/index.php,34.0,34.0,0.0,8.0,8.0,2.0,368.3136270897109,0.0,0.0,0.0,25.0,18.0,22.0,no
admin/roles/allowassign.php,48.0,51.0,1.0,12.0,12.0,5.0,549.8549724254989,1.0,1.0,1.0,18.0,9.0,21.0,no
admin/roles/allowoverride.php,48.0,51.0,1.0,12.0,12.0,5.0,549.8549724254989,1.0,1.0,1.0,18.0,9.0,21.0,no
admin/roles/assign.php,217.0,218.0,0.0,52.0,52.0,7.0,3492.466704147997,0.0,0.0,0.0,70.0,28.0,108.0,no
admin/roles/manage.php,375.0,381.0,2.0,77.0,77.0,5.0,5132.051993383013,0.0,0.0,2.0,71.0,25.0,171.0,no
admin/roles/managetabs.php,9.0,9.0,0.0,2.0,2.0,1.0,89.45663939236802,0.0,0.0,0.0,3.0,3.0,4.0,no
admin/roles/override.php,137.0,139.0,0.0,31.0,31.0,5.0,2194.3560660498224,0.0,0.0,0.0,60.0,23.0,71.0,no
admin/roles/tabs.php,113.0,113.0,0.0,25.0,25.0,7.0,1697.8767083435012,0.0,0.0,0.0,25.0,20.0,44.0,no
admin/search.php,80.0,87.0,2.0,22.0,22.0,4.0,1044.3565698751222,0.0,0.0,2.0,35.0,19.0,29.0,no
admin/settings/appearance.php,86.0,86.0,0.0,2.0,2.0,1.0,533.5094663519997,0.0,0.0,0.0,6.0,6.0,132.0,no
admin/settings/courses.php,37.0,37.0,0.0,1.0,1.0,0.0,211.0147840062566,0.0,0.0,0.0,7.0,7.0,51.0,no
admin/settings/frontpage.php,32.0,32.0,0.0,2.0,2.0,1.0,205.19594859692293,0.0,0.0,0.0,8.0,8.0,30.0,no
admin/settings/language.php,11.0,11.0,0.0,1.0,1.0,0.0,117.43183974269634,0.0,0.0,0.0,8.0,6.0,24.0,no
admin/settings/location.php,17.0,17.0,0.0,3.0,3.0,2.0,148.94276106062156,0.0,0.0,0.0,9.0,6.0,22.0,no
admin/settings/misc.php,11.0,11.0,0.0,1.0,1.0,0.0,165.45477382308758,0.0,0.0,0.0,6.0,6.0,18.0,no
admin/settings/mnet.php,16.0,16.0,0.0,1.0,1.0,0.0,53.75278407684165,0.0,0.0,0.0,6.0,6.0,10.0,no
admin/settings.php,98.0,125.0,0.0,27.0,27.0,5.0,1251.0159614938611,0.0,0.0,0.0,52.0,25.0,50.0,no
admin/settings/security.php,68.0,68.0,0.0,4.0,4.0,1.0,480.308433989977,0.0,0.0,0.0,7.0,7.0,116.0,no
admin/settings/server.php,164.0,164.0,0.0,2.0,2.0,1.0,1112.7931267900233,0.0,0.0,0.0,9.0,7.0,211.0,no
admin/settings/top.php,24.0,24.0,0.0,3.0,3.0,2.0,343.70321389984593,0.0,0.0,0.0,7.0,6.0,41.0,no
admin/settings/unsupported.php,5.0,5.0,0.0,1.0,1.0,0.0,71.99867551504659,0.0,0.0,0.0,6.0,6.0,5.0,no
admin/settings/users.php,60.0,60.0,0.0,9.0,9.0,2.0,713.1202687527659,0.0,0.0,0.0,12.0,8.0,65.0,no
admin/stickyblocks.php,44.0,51.0,0.0,4.0,4.0,1.0,467.9100804047428,0.0,0.0,0.0,28.0,13.0,27.0,no
admin/timezoneimport.php,67.0,68.0,0.0,16.0,16.0,4.0,750.385171661351,0.0,0.0,0.0,24.0,15.0,30.0,no
admin/timezone.php,23.0,27.0,0.0,2.0,2.0,1.0,239.13577729318112,0.0,0.0,0.0,20.0,12.0,16.0,no
admin/upgradeforumread.php,61.0,61.0,0.0,14.0,14.0,6.0,709.9265757566652,0.0,0.0,0.0,40.0,23.0,33.0,no
admin/upgradelogs.php,82.0,82.0,0.0,12.0,12.0,5.0,1215.1561670039891,0.0,0.0,0.0,40.0,21.0,39.0,no
admin/upgradesettings.php,71.0,76.0,2.0,19.0,19.0,4.0,706.7119606122777,0.0,0.0,2.0,31.0,19.0,28.0,no
admin/uploaduser.php,271.0,280.0,1.0,52.0,52.0,8.0,3918.7491246778036,2.0,2.0,1.0,51.0,27.0,111.0,no
admin/user.php,255.0,264.0,0.0,72.0,72.0,5.0,4596.127437061612,0.0,0.0,0.0,52.0,24.0,129.0,no
admin/xmldb/actions/check_indexes/check_indexes.class.php,148.0,148.0,2.0,22.0,22.0,9.0,1414.7489156024367,129.0,73.0,2.0,212.0,131.0,35.0,no
admin/xmldb/actions/create_xml_file/create_xml_file.class.php,41.0,41.0,2.0,3.0,3.0,1.0,353.5050620855721,129.0,73.0,2.0,160.0,99.0,14.0,no
admin/xmldb/actions/delete_field/delete_field.class.php,64.0,64.0,2.0,9.0,9.0,5.0,682.1544257717984,129.0,73.0,2.0,188.0,111.0,34.0,no
admin/xmldb/actions/delete_index/delete_index.class.php,64.0,64.0,2.0,9.0,9.0,5.0,682.1544257717984,129.0,73.0,2.0,181.0,107.0,34.0,no
admin/xmldb/actions/delete_key/delete_key.class.php,64.0,64.0,2.0,9.0,9.0,5.0,682.1544257717984,129.0,73.0,2.0,181.0,107.0,34.0,no
admin/xmldb/actions/delete_sentence/delete_sentence.class.php,58.0,58.0,2.0,7.0,7.0,5.0,559.4192897762249,129.0,73.0,2.0,172.0,106.0,23.0,no
admin/xmldb/actions/delete_statement/delete_statement.class.php,48.0,48.0,2.0,6.0,6.0,4.0,380.42224257936726,129.0,73.0,2.0,159.0,99.0,12.0,no
admin/xmldb/actions/delete_table/delete_table.class.php,48.0,48.0,2.0,6.0,6.0,4.0,380.42224257936726,129.0,73.0,2.0,159.0,99.0,12.0,no
admin/xmldb/actions/delete_xml_file/delete_xml_file.class.php,45.0,45.0,2.0,6.0,6.0,4.0,292.95473720882325,129.0,73.0,2.0,157.0,97.0,9.0,no
admin/xmldb/actions/edit_field/edit_field.class.php,104.0,104.0,2.0,12.0,12.0,1.0,1341.296945585718,129.0,73.0,2.0,207.0,129.0,57.0,no
admin/xmldb/actions/edit_field_save/edit_field_save.class.php,207.0,207.0,2.0,47.0,47.0,4.0,2750.490566943096,129.0,73.0,2.0,257.0,147.0,87.0,no
admin/xmldb/actions/edit_index/edit_index.class.php,74.0,74.0,2.0,9.0,9.0,1.0,861.0698135666273,129.0,73.0,2.0,188.0,120.0,29.0,no
admin/xmldb/actions/edit_index_save/edit_index_save.class.php,111.0,111.0,2.0,23.0,23.0,4.0,1267.5515213312349,129.0,73.0,2.0,255.0,149.0,67.0,no
admin/xmldb/actions/edit_key/edit_key.class.php,80.0,80.0,2.0,9.0,9.0,1.0,965.3341392685544,129.0,73.0,2.0,197.0,125.0,36.0,no
admin/xmldb/actions/edit_key_save/edit_key_save.class.php,161.0,161.0,2.0,41.0,41.0,9.0,1880.978314152256,129.0,73.0,2.0,270.0,154.0,86.0,no
admin/xmldb/actions/edit_sentence/edit_sentence.class.php,68.0,68.0,2.0,8.0,8.0,1.0,667.0090414767565,129.0,73.0,2.0,177.0,110.0,22.0,no
admin/xmldb/actions/edit_sentence_save/edit_sentence_save.class.php,68.0,68.0,2.0,11.0,11.0,2.0,724.6989875133117,129.0,73.0,2.0,190.0,123.0,34.0,no
admin/xmldb/actions/edit_statement/edit_statement.class.php,88.0,88.0,2.0,11.0,11.0,3.0,1250.6164472482972,129.0,73.0,2.0,192.0,123.0,32.0,no
admin/xmldb/actions/edit_statement_save/edit_statement_save.class.php,39.0,39.0,2.0,5.0,5.0,2.0,311.40273992101993,129.0,73.0,2.0,178.0,113.0,28.0,no
admin/xmldb/actions/edit_table/edit_table.class.php,168.0,168.0,2.0,26.0,26.0,3.0,3464.772400029357,129.0,73.0,2.0,210.0,130.0,91.0,no
admin/xmldb/actions/edit_table_save/edit_table_save.class.php,60.0,60.0,2.0,10.0,10.0,2.0,596.8851225503236,129.0,73.0,2.0,207.0,134.0,36.0,no
admin/xmldb/actions/edit_xml_file/edit_xml_file.class.php,135.0,135.0,2.0,20.0,20.0,5.0,2213.466021107716,129.0,73.0,2.0,205.0,132.0,46.0,no
admin/xmldb/actions/edit_xml_file_save/edit_xml_file_save.class.php,32.0,32.0,2.0,4.0,4.0,1.0,240.09576887655936,129.0,73.0,2.0,180.0,115.0,21.0,no
admin/xmldb/actions/get_db_directories/get_db_directories.class.php,67.0,67.0,2.0,18.0,18.0,3.0,780.7380597663582,129.0,73.0,2.0,153.0,96.0,7.0,no
admin/xmldb/actions/load_xml_file/load_xml_file.class.php,44.0,44.0,2.0,8.0,8.0,3.0,349.208271333733,129.0,73.0,2.0,164.0,101.0,14.0,no
admin/xmldb/actions/load_xml_files/load_xml_files.class.php,33.0,33.0,2.0,7.0,7.0,3.0,170.60041871801462,129.0,73.0,2.0,158.0,99.0,7.0,no
admin/xmldb/actions/main_view/main_view.class.php,131.0,131.0,2.0,25.0,25.0,6.0,1790.601653012007,129.0,73.0,2.0,157.0,99.0,9.0,no
admin/xmldb/actions/move_updown_field/move_updown_field.class.php,61.0,61.0,2.0,8.0,8.0,1.0,626.2704953105911,129.0,73.0,2.0,202.0,124.0,54.0,no
admin/xmldb/actions/move_updown_index/move_updown_index.class.php,61.0,61.0,2.0,8.0,8.0,1.0,626.2704953105911,129.0,73.0,2.0,195.0,121.0,54.0,no
admin/xmldb/actions/move_updown_key/move_updown_key.class.php,61.0,61.0,2.0,8.0,8.0,1.0,626.2704953105911,129.0,73.0,2.0,195.0,121.0,54.0,no
admin/xmldb/actions/move_updown_statement/move_updown_statement.class.php,57.0,57.0,2.0,8.0,8.0,1.0,575.0673817979374,129.0,73.0,2.0,191.0,120.0,50.0,no
admin/xmldb/actions/move_updown_table/move_updown_table.class.php,57.0,57.0,2.0,8.0,8.0,1.0,575.0673817979374,129.0,73.0,2.0,193.0,120.0,50.0,no
admin/xmldb/actions/new_field/new_field.class.php,37.0,37.0,2.0,7.0,7.0,2.0,274.76712345972345,129.0,73.0,2.0,180.0,113.0,18.0,no
admin/xmldb/actions/new_index/new_index.class.php,37.0,37.0,2.0,7.0,7.0,2.0,274.76712345972345,129.0,73.0,2.0,172.0,107.0,18.0,no
admin/xmldb/actions/new_key/new_key.class.php,37.0,37.0,2.0,7.0,7.0,2.0,274.76712345972345,129.0,73.0,2.0,170.0,105.0,18.0,no
admin/xmldb/actions/new_sentence/new_sentence.class.php,40.0,40.0,2.0,7.0,7.0,1.0,322.39342485940887,129.0,73.0,2.0,165.0,102.0,18.0,no
admin/xmldb/actions/new_statement/new_statement.class.php,72.0,72.0,2.0,9.0,9.0,2.0,708.4618975693863,129.0,73.0,2.0,192.0,128.0,27.0,no
admin/xmldb/actions/new_table_from_mysql/new_table_from_mysql.class.php,84.0,84.0,2.0,17.0,17.0,5.0,962.7998493185971,129.0,73.0,2.0,260.0,157.0,39.0,no
admin/xmldb/actions/new_table/new_table.class.php,50.0,50.0,2.0,7.0,7.0,2.0,367.06639449007133,129.0,73.0,2.0,183.0,111.0,28.0,no
admin/xmldb/actions/revert_changes/revert_changes.class.php,48.0,48.0,2.0,8.0,8.0,4.0,339.9647332440295,129.0,73.0,2.0,157.0,97.0,9.0,no
admin/xmldb/actions/save_xml_file/save_xml_file.class.php,40.0,40.0,2.0,8.0,8.0,2.0,383.97759064085665,129.0,73.0,2.0,162.0,102.0,11.0,no
admin/xmldb/actions/template/template.class.php,25.0,25.0,2.0,4.0,4.0,1.0,151.2871637688054,129.0,73.0,2.0,157.0,98.0,9.0,no
admin/xmldb/actions/unload_xml_file/unload_xml_file.class.php,31.0,31.0,2.0,7.0,7.0,3.0,223.25770218173867,129.0,73.0,2.0,156.0,97.0,8.0,no
admin/xmldb/actions/view_field_xml/view_field_xml.class.php,55.0,55.0,2.0,16.0,16.0,3.0,501.68760575949534,129.0,73.0,2.0,175.0,109.0,14.0,no
admin/xmldb/actions/view_index_xml/view_index_xml.class.php,55.0,55.0,2.0,16.0,16.0,3.0,501.68760575949534,129.0,73.0,2.0,168.0,105.0,14.0,no
admin/xmldb/actions/view_key_xml/view_key_xml.class.php,55.0,55.0,2.0,16.0,16.0,3.0,501.68760575949534,129.0,73.0,2.0,168.0,105.0,14.0,no
admin/xmldb/actions/view_reserved_words/view_reserved_words.class.php,71.0,71.0,2.0,14.0,14.0,7.0,594.117772525167,129.0,73.0,2.0,210.0,132.0,13.0,no
admin/xmldb/actions/view_statement_xml/view_statement_xml.class.php,47.0,47.0,2.0,13.0,13.0,3.0,391.08828676383547,129.0,73.0,2.0,163.0,104.0,11.0,no
admin/xmldb/actions/view_structure_php/view_structure_php.class.php,139.0,139.0,5.0,19.0,19.0,2.0,1363.4167392199595,129.0,73.0,5.0,190.0,119.0,47.0,no
admin/xmldb/actions/view_structure_sql/view_structure_sql.class.php,55.0,55.0,2.0,9.0,9.0,2.0,498.1529981581602,129.0,73.0,2.0,162.0,99.0,14.0,no
admin/xmldb/actions/view_structure_xml/view_structure_xml.class.php,39.0,39.0,2.0,10.0,10.0,3.0,282.8528497188638,129.0,73.0,2.0,161.0,104.0,8.0,no
admin/xmldb/actions/view_table_php/view_table_php.class.php,491.0,491.0,17.0,76.0,76.0,4.0,6595.00721856616,129.0,73.0,17.0,221.0,133.0,196.0,no
admin/xmldb/actions/view_table_sql/view_table_sql.class.php,59.0,59.0,2.0,10.0,10.0,2.0,578.4026867518198,129.0,73.0,2.0,166.0,102.0,16.0,no
admin/xmldb/actions/view_table_xml/view_table_xml.class.php,47.0,47.0,2.0,13.0,13.0,3.0,391.08828676383547,129.0,73.0,2.0,165.0,104.0,11.0,no
admin/xmldb/actions/view_xml/view_xml.class.php,24.0,24.0,2.0,2.0,2.0,1.0,142.18795285448255,129.0,73.0,2.0,161.0,102.0,10.0,no
admin/xmldb/actions/XMLDBAction.class.php,74.0,74.0,11.0,9.0,9.0,4.0,597.6460108939402,301.0,91.0,5.0,160.0,103.0,11.0,no
admin/xmldb/index.php,57.0,57.0,0.0,10.0,10.0,4.0,575.9894041203727,0.0,0.0,0.0,94.0,81.0,23.0,no
admin/xmldb/javascript.php,17.0,17.0,0.0,6.0,6.0,4.0,259.11063016664673,0.0,0.0,0.0,1.0,1.0,2.0,no
auth/cas/auth.php,660.0,661.0,29.0,151.0,151.0,6.0,10117.492363727188,47.0,17.0,14.0,83.0,30.0,165.0,no
auth/cas/CAS/CAS.php,445.0,445.0,34.0,88.0,88.0,4.0,4257.383497709194,443.0,416.0,26.0,38.0,15.0,104.0,no
auth/cas/CAS/client.php,784.0,784.0,62.0,113.0,113.0,6.0,8734.82741248677,30.0,5.0,49.0,204.0,130.0,189.0,no
auth/cas/CAS/domxml-php4-php5.php,192.0,192.0,66.0,22.0,22.0,3.0,3066.0716669190065,24.0,18.0,2.0,8.0,7.0,9.0,no
auth/cas/CAS/languages/english.php,10.0,10.0,0.0,1.0,1.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.0,no
auth/cas/CAS/languages/french.php,10.0,10.0,0.0,1.0,1.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.0,no
auth/cas/CAS/languages/german.php,10.0,10.0,0.0,1.0,1.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.0,no
auth/cas/CAS/languages/greek.php,10.0,10.0,0.0,1.0,1.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.0,no
auth/cas/CAS/languages/japanese.php,10.0,10.0,0.0,1.0,1.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.0,no
auth/cas/CAS/languages/languages.php,8.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
auth/cas/cas_ldap_sync_users.php,15.0,16.0,0.0,3.0,3.0,1.0,107.66210707413622,0.0,0.0,0.0,6.0,5.0,6.0,no
auth/cas/CAS/PGTStorage/pgt-db.php,45.0,45.0,7.0,9.0,9.0,1.0,341.3134139029837,99.0,70.0,3.0,116.0,110.0,13.0,no
auth/cas/CAS/PGTStorage/pgt-file.php,72.0,72.0,9.0,10.0,10.0,2.0,476.6411644690376,95.0,86.0,4.0,109.0,104.0,21.0,no
auth/cas/CAS/PGTStorage/pgt-main.php,36.0,36.0,9.0,2.0,2.0,1.0,158.9026915173973,94.0,83.0,0.0,13.0,11.0,9.0,no
auth/cas/languages.php,4.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
auth/db/auth_db_sync_users.php,14.0,15.0,0.0,3.0,3.0,1.0,98.27263976846959,0.0,0.0,0.0,6.0,5.0,6.0,no
auth/db/auth.php,364.0,365.0,20.0,85.0,85.0,6.0,5428.93103123465,38.0,18.0,7.0,62.0,26.0,109.0,no
auth/email/auth.php,72.0,72.0,13.0,12.0,12.0,5.0,446.6487311601061,28.0,14.0,0.0,21.0,11.0,17.0,no
auth/fc/auth.php,98.0,98.0,9.0,24.0,24.0,2.0,969.4935259756186,19.0,11.0,1.0,33.0,22.0,28.0,no
auth/fc/fcFPP.php,106.0,106.0,8.0,23.0,23.0,3.0,1128.4339565918815,30.0,25.0,1.0,2.0,2.0,2.0,no
auth/imap/auth.php,65.0,65.0,7.0,10.0,10.0,2.0,508.75937313849016,16.0,8.0,0.0,3.0,2.0,6.0,no
auth/ldap/auth_ldap_sync_users.php,14.0,15.0,0.0,3.0,3.0,1.0,98.27263976846959,0.0,0.0,0.0,6.0,5.0,6.0,no
auth/ldap/auth.php,952.0,953.0,37.0,198.0,198.0,7.0,14535.736257215834,53.0,20.0,18.0,73.0,30.0,198.0,no
auth/manual/auth.php,38.0,38.0,9.0,3.0,3.0,1.0,160.83934782745808,21.0,9.0,0.0,5.0,2.0,5.0,no
auth/mnet/auth.php,681.0,681.0,27.0,104.0,104.0,5.0,10136.007955840394,25.0,16.0,6.0,60.0,33.0,146.0,no
auth/mnet/jump.php,11.0,11.0,0.0,3.0,3.0,1.0,66.54212933375474,0.0,0.0,0.0,16.0,12.0,11.0,no
auth/mnet/land.php,17.0,17.0,0.0,4.0,4.0,1.0,163.278020998585,0.0,0.0,0.0,19.0,14.0,15.0,no
auth/nntp/auth.php,47.0,47.0,6.0,8.0,8.0,2.0,322.39342485940887,12.0,8.0,0.0,3.0,2.0,5.0,no
auth/nologin/auth.php,24.0,24.0,6.0,2.0,2.0,1.0,55.94434060416236,13.0,7.0,0.0,0.0,0.0,0.0,no
auth/none/auth.php,38.0,38.0,9.0,3.0,3.0,1.0,160.83934782745808,21.0,9.0,0.0,5.0,2.0,5.0,no
auth/pam/auth.php,31.0,31.0,6.0,3.0,3.0,1.0,125.2418009081645,12.0,8.0,0.0,1.0,1.0,1.0,no
auth/pop3/auth.php,68.0,68.0,7.0,12.0,12.0,2.0,623.7239114770294,16.0,8.0,0.0,7.0,4.0,10.0,no
auth/radius/auth.php,53.0,53.0,6.0,10.0,10.0,2.0,398.6872122635176,12.0,8.0,0.0,35.0,28.0,12.0,no
auth/shibboleth/auth.php,86.0,86.0,10.0,15.0,15.0,2.0,965.3503912492271,17.0,11.0,2.0,14.0,12.0,11.0,no
auth/shibboleth/index.php,42.0,42.0,0.0,11.0,11.0,4.0,748.7154144767378,0.0,0.0,0.0,45.0,32.0,26.0,no
backup/backuplib.php,1214.0,1224.0,52.0,209.0,209.0,6.0,24185.00525121922,149.0,28.0,20.0,58.0,22.0,134.0,yes
backup/backup.php,73.0,73.0,0.0,20.0,20.0,3.0,1024.9500274221743,0.0,0.0,0.0,36.0,24.0,48.0,no
backup/backup_scheduled.php,426.0,426.0,7.0,117.0,117.0,6.0,7060.258458175242,3.0,2.0,6.0,67.0,15.0,124.0,no
backup/bb/restore_bb.php,45.0,46.0,3.0,9.0,9.0,2.0,472.02614873151964,1.0,1.0,2.0,5.0,4.0,7.0,no
backup/bb/xsl_emulate_xslt.inc,21.0,21.0,2.0,6.0,6.0,2.0,118.7363750712135,6.0,3.0,0.0,1.0,1.0,2.0,no
backup/db/mysql.php,63.0,63.0,1.0,17.0,17.0,2.0,498.7622167420611,0.0,0.0,0.0,3.0,3.0,28.0,no
backup/db/postgres7.php,24.0,24.0,1.0,6.0,6.0,2.0,122.03700992868443,0.0,0.0,0.0,2.0,2.0,11.0,no
backup/db/upgrade.php,6.0,6.0,1.0,1.0,1.0,0.0,6.931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,no
backup/lib.php,374.0,374.0,23.0,77.0,77.0,4.0,5270.256913899618,157.0,49.0,8.0,68.0,39.0,89.0,no
backup/log.php,5.0,5.0,0.0,1.0,1.0,0.0,28.563919505370855,0.0,0.0,0.0,4.0,3.0,4.0,no
backup/restorelib.php,3673.0,3766.0,104.0,873.0,873.0,17.0,71535.39262415726,66.0,25.0,60.0,90.0,34.0,562.0,yes
backup/restore.php,95.0,95.0,0.0,26.0,26.0,5.0,1327.764864448679,0.0,0.0,0.0,34.0,25.0,48.0,no
backup/try.php,23.0,24.0,0.0,5.0,5.0,2.0,173.81929454288283,0.0,0.0,0.0,19.0,16.0,13.0,no
backup/version.php,3.0,3.0,0.0,1.0,1.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.0,no
blocks/activity_modules/block_activity_modules.php,31.0,31.0,3.0,7.0,7.0,3.0,324.4251682646869,71.0,68.0,0.0,3.0,3.0,2.0,no
