,nonecholoc,loc,nmethods,ccomdeep,ccom,nest,hvol,nIncomingCalls,nIncomingCallsUniq,nOutgoingInternCalls,nOutgoingExternFlsCalled,nOutgoingExternFlsCalledUniq,nOutgoingExternCallsUniq,IsIdealVulnerable,IsRealVulnerable
lang/azerbaijani-iso-8859-9.inc.php,689.0,689.0,0.0,1.0,1.0,0.0,4495.24672049814,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/azerbaijani-utf-8.inc.php,690.0,690.0,0.0,1.0,1.0,0.0,4502.781235728411,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/basque-iso-8859-1.inc.php,689.0,689.0,0.0,1.0,1.0,0.0,4495.24672049814,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/basque-utf-8.inc.php,690.0,690.0,0.0,1.0,1.0,0.0,4502.781235728411,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/bosnian-utf-8.inc.php,690.0,690.0,0.0,1.0,1.0,0.0,4502.781235728411,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/bosnian-windows-1250.inc.php,689.0,689.0,0.0,1.0,1.0,0.0,4495.24672049814,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/brazilian_portuguese-iso-8859-1.inc.php,689.0,689.0,0.0,1.0,1.0,0.0,4495.24672049814,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/brazilian_portuguese-utf-8.inc.php,690.0,690.0,0.0,1.0,1.0,0.0,4502.781235728411,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/bulgarian-koi8-r.inc.php,689.0,689.0,0.0,1.0,1.0,0.0,4495.24672049814,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/bulgarian-utf-8.inc.php,690.0,690.0,0.0,1.0,1.0,0.0,4502.781235728411,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/bulgarian-windows-1251.inc.php,689.0,689.0,0.0,1.0,1.0,0.0,4495.24672049814,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/catalan-iso-8859-1.inc.php,689.0,689.0,0.0,1.0,1.0,0.0,4495.24672049814,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/catalan-utf-8.inc.php,690.0,690.0,0.0,1.0,1.0,0.0,4502.781235728411,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/chinese_big5.inc.php,689.0,689.0,0.0,1.0,1.0,0.0,4495.24672049814,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/chinese_big5-utf-8.inc.php,690.0,690.0,0.0,1.0,1.0,0.0,4502.781235728411,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/chinese_gb.inc.php,689.0,689.0,0.0,1.0,1.0,0.0,4495.24672049814,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/chinese_gb-utf-8.inc.php,690.0,690.0,0.0,1.0,1.0,0.0,4502.781235728411,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/croatian-iso-8859-2.inc.php,689.0,689.0,0.0,1.0,1.0,0.0,4495.24672049814,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/croatian-utf-8.inc.php,690.0,690.0,0.0,1.0,1.0,0.0,4502.781235728411,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/croatian-windows-1250.inc.php,689.0,689.0,0.0,1.0,1.0,0.0,4495.24672049814,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/czech-iso-8859-2.inc.php,689.0,689.0,0.0,1.0,1.0,0.0,4495.24672049814,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/czech-utf-8.inc.php,690.0,690.0,0.0,1.0,1.0,0.0,4502.781235728411,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/czech-windows-1250.inc.php,689.0,689.0,0.0,1.0,1.0,0.0,4495.24672049814,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/danish-iso-8859-1.inc.php,689.0,689.0,0.0,1.0,1.0,0.0,4495.24672049814,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/danish-utf-8.inc.php,690.0,690.0,0.0,1.0,1.0,0.0,4502.781235728411,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/dutch-iso-8859-1.inc.php,689.0,689.0,0.0,1.0,1.0,0.0,4495.24672049814,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/dutch-utf-8.inc.php,690.0,690.0,0.0,1.0,1.0,0.0,4502.781235728411,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/english-iso-8859-1.inc.php,689.0,689.0,0.0,1.0,1.0,0.0,4495.24672049814,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/english-utf-8.inc.php,690.0,690.0,0.0,1.0,1.0,0.0,4502.781235728411,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/estonian-iso-8859-1.inc.php,689.0,689.0,0.0,1.0,1.0,0.0,4495.24672049814,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/estonian-utf-8.inc.php,690.0,690.0,0.0,1.0,1.0,0.0,4502.781235728411,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/finnish-iso-8859-1.inc.php,689.0,689.0,0.0,1.0,1.0,0.0,4495.24672049814,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/finnish-utf-8.inc.php,690.0,690.0,0.0,1.0,1.0,0.0,4502.781235728411,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/french-iso-8859-1.inc.php,689.0,689.0,0.0,1.0,1.0,0.0,4495.24672049814,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/french-utf-8.inc.php,690.0,690.0,0.0,1.0,1.0,0.0,4502.781235728411,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/galician-iso-8859-1.inc.php,689.0,689.0,0.0,1.0,1.0,0.0,4501.780509336074,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/galician-utf-8.inc.php,690.0,690.0,0.0,1.0,1.0,0.0,4509.316476999425,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/georgian-utf-8.inc.php,690.0,690.0,0.0,1.0,1.0,0.0,4502.781235728411,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/german-iso-8859-1.inc.php,689.0,689.0,0.0,1.0,1.0,0.0,4495.24672049814,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/german-utf-8.inc.php,690.0,690.0,0.0,1.0,1.0,0.0,4502.781235728411,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/greek-iso-8859-7.inc.php,689.0,689.0,0.0,1.0,1.0,0.0,4495.24672049814,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/greek-utf-8.inc.php,690.0,690.0,0.0,1.0,1.0,0.0,4502.781235728411,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/hebrew-iso-8859-8-i.inc.php,689.0,689.0,0.0,1.0,1.0,0.0,4495.24672049814,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/hindi-utf-8.inc.php,690.0,690.0,0.0,1.0,1.0,0.0,4502.781235728411,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/hungarian-iso-8859-2.inc.php,689.0,689.0,0.0,1.0,1.0,0.0,4495.24672049814,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/hungarian-utf-8.inc.php,690.0,690.0,0.0,1.0,1.0,0.0,4502.781235728411,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/indonesian-iso-8859-1.inc.php,689.0,689.0,0.0,1.0,1.0,0.0,4495.24672049814,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/indonesian-utf-8.inc.php,690.0,690.0,0.0,1.0,1.0,0.0,4502.781235728411,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/italian-iso-8859-1.inc.php,689.0,689.0,0.0,1.0,1.0,0.0,4495.24672049814,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/italian-utf-8.inc.php,690.0,690.0,0.0,1.0,1.0,0.0,4502.781235728411,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/japanese-euc.inc.php,692.0,692.0,0.0,1.0,1.0,0.0,4517.85461822346,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/japanese-sjis.inc.php,692.0,692.0,0.0,1.0,1.0,0.0,4564.630997021133,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/japanese-utf-8.inc.php,693.0,693.0,0.0,1.0,1.0,0.0,4525.393481287427,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/korean-ks_c_5601-1987.inc.php,689.0,689.0,0.0,1.0,1.0,0.0,4495.24672049814,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/latvian-utf-8.inc.php,690.0,690.0,0.0,1.0,1.0,0.0,4502.781235728411,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/latvian-windows-1257.inc.php,689.0,689.0,0.0,1.0,1.0,0.0,4495.24672049814,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/lithuanian-utf-8.inc.php,690.0,690.0,0.0,1.0,1.0,0.0,4502.781235728411,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/lithuanian-windows-1257.inc.php,689.0,689.0,0.0,1.0,1.0,0.0,4495.24672049814,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/malay-iso-8859-1.inc.php,689.0,689.0,0.0,1.0,1.0,0.0,4495.24672049814,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/malay-utf-8.inc.php,690.0,690.0,0.0,1.0,1.0,0.0,4502.781235728411,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/norwegian-iso-8859-1.inc.php,689.0,689.0,0.0,1.0,1.0,0.0,4495.24672049814,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/norwegian-utf-8.inc.php,690.0,690.0,0.0,1.0,1.0,0.0,4502.781235728411,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/persian-utf-8.inc.php,690.0,690.0,0.0,1.0,1.0,0.0,4502.781235728411,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/persian-windows-1256.inc.php,689.0,689.0,0.0,1.0,1.0,0.0,4495.24672049814,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/polish-iso-8859-2.inc.php,689.0,689.0,0.0,1.0,1.0,0.0,4495.24672049814,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/polish-utf-8.inc.php,690.0,690.0,0.0,1.0,1.0,0.0,4502.781235728411,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/portuguese-iso-8859-1.inc.php,689.0,689.0,0.0,1.0,1.0,0.0,4495.24672049814,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/portuguese-utf-8.inc.php,690.0,690.0,0.0,1.0,1.0,0.0,4502.781235728411,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/romanian-iso-8859-1.inc.php,689.0,689.0,0.0,1.0,1.0,0.0,4495.24672049814,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/romanian-utf-8.inc.php,690.0,690.0,0.0,1.0,1.0,0.0,4502.781235728411,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/russian-dos-866.inc.php,689.0,689.0,0.0,1.0,1.0,0.0,4495.24672049814,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/russian-koi8-r.inc.php,689.0,689.0,0.0,1.0,1.0,0.0,4495.24672049814,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/russian-utf-8.inc.php,690.0,690.0,0.0,1.0,1.0,0.0,4502.781235728411,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/russian-windows-1251.inc.php,689.0,689.0,0.0,1.0,1.0,0.0,4495.24672049814,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/serbian_cyrillic-utf-8.inc.php,691.0,691.0,0.0,1.0,1.0,0.0,4509.316476999425,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/serbian_cyrillic-windows-1251.inc.php,690.0,690.0,0.0,1.0,1.0,0.0,4502.781235728411,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/serbian_latin-utf-8.inc.php,691.0,691.0,0.0,1.0,1.0,0.0,4509.316476999425,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/serbian_latin-windows-1250.inc.php,690.0,690.0,0.0,1.0,1.0,0.0,4502.781235728411,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/slovak-iso-8859-2.inc.php,689.0,689.0,0.0,1.0,1.0,0.0,4495.24672049814,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/slovak-utf-8.inc.php,690.0,690.0,0.0,1.0,1.0,0.0,4502.781235728411,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/slovak-windows-1250.inc.php,689.0,689.0,0.0,1.0,1.0,0.0,4495.24672049814,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/slovenian-iso-8859-2.inc.php,689.0,689.0,0.0,1.0,1.0,0.0,4495.24672049814,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/slovenian-utf-8.inc.php,690.0,690.0,0.0,1.0,1.0,0.0,4502.781235728411,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/slovenian-windows-1250.inc.php,689.0,689.0,0.0,1.0,1.0,0.0,4495.24672049814,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/spanish-iso-8859-1.inc.php,689.0,689.0,0.0,1.0,1.0,0.0,4495.24672049814,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/spanish-utf-8.inc.php,690.0,690.0,0.0,1.0,1.0,0.0,4502.781235728411,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/swedish-iso-8859-1.inc.php,689.0,689.0,0.0,1.0,1.0,0.0,4495.24672049814,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/swedish-utf-8.inc.php,690.0,690.0,0.0,1.0,1.0,0.0,4502.781235728411,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/thai-tis-620.inc.php,689.0,689.0,0.0,1.0,1.0,0.0,4495.24672049814,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/thai-utf-8.inc.php,690.0,690.0,0.0,1.0,1.0,0.0,4502.781235728411,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/turkish-iso-8859-9.inc.php,689.0,689.0,0.0,1.0,1.0,0.0,4495.24672049814,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/turkish-utf-8.inc.php,690.0,690.0,0.0,1.0,1.0,0.0,4502.781235728411,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/ukrainian-utf-8.inc.php,690.0,690.0,0.0,1.0,1.0,0.0,4502.781235728411,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/ukrainian-windows-1251.inc.php,689.0,689.0,0.0,1.0,1.0,0.0,4495.24672049814,0.0,0.0,0.0,0.0,0.0,0.0,no,no
ldi_check.php,80.0,80.0,0.0,27.0,27.0,5.0,960.1599247031552,0.0,0.0,0.0,5.0,3.0,9.0,no,no
ldi_table.php,92.0,102.0,0.0,17.0,17.0,5.0,1173.6287352175957,0.0,0.0,0.0,9.0,4.0,9.0,no,no
left.php,332.0,386.0,5.0,84.0,84.0,8.0,8375.306057916057,0.0,0.0,5.0,16.0,6.0,35.0,yes,yes
libraries/auth/config.auth.lib.php,34.0,36.0,4.0,3.0,3.0,2.0,203.70979460167138,6.0,3.0,0.0,2.0,2.0,3.0,no,no
libraries/auth/cookie.auth.lib.php,236.0,258.0,8.0,58.0,58.0,6.0,3196.3266487388432,6.0,3.0,4.0,7.0,6.0,8.0,yes,yes
libraries/auth/http.auth.lib.php,94.0,96.0,4.0,27.0,27.0,8.0,944.0612290390842,5.0,2.0,1.0,2.0,2.0,1.0,no,no
libraries/blowfish.php,367.0,367.0,7.0,11.0,11.0,3.0,3961.9297953803707,2.0,1.0,3.0,0.0,0.0,0.0,no,no
libraries/bookmark.lib.php,67.0,67.0,5.0,11.0,11.0,2.0,721.7216442875404,9.0,7.0,1.0,7.0,2.0,34.0,yes,no
libraries/charset_conversion.lib.php,153.0,153.0,4.0,42.0,42.0,7.0,1158.119290532184,7.0,6.0,1.0,1.0,1.0,4.0,no,no
libraries/common.lib.php,857.0,873.0,26.0,208.0,208.0,9.0,13148.891766854475,245.0,76.0,10.0,28.0,9.0,56.0,yes,yes
libraries/config_import.lib.php,748.0,748.0,0.0,262.0,262.0,4.0,5257.637967790854,0.0,0.0,0.0,0.0,0.0,0.0,no,no
libraries/db_config.lib.php,53.0,53.0,1.0,7.0,7.0,3.0,264.9995081249796,0.0,0.0,1.0,0.0,0.0,0.0,no,no
libraries/dbg/profiling.php,52.0,53.0,1.0,6.0,6.0,3.0,578.2035548825664,1.0,1.0,0.0,0.0,0.0,0.0,no,no
libraries/dbg/setup.php,9.0,9.0,0.0,4.0,4.0,2.0,50.355800728765786,0.0,0.0,0.0,1.0,1.0,1.0,no,no
libraries/db_table_exists.lib.php,18.0,18.0,0.0,10.0,10.0,3.0,244.19235381530697,0.0,0.0,0.0,4.0,3.0,5.0,no,no
libraries/defines.lib.php,103.0,103.0,1.0,39.0,39.0,7.0,732.5832451835402,3.0,3.0,1.0,0.0,0.0,0.0,no,no
libraries/defines_mysql.lib.php,19.0,19.0,0.0,8.0,8.0,3.0,176.189419841424,0.0,0.0,0.0,2.0,1.0,2.0,no,no
libraries/display_export.lib.php,186.0,232.0,2.0,40.0,40.0,3.0,2919.8792625846704,0.0,0.0,2.0,5.0,4.0,7.0,yes,no
libraries/display_tbl.lib.php,909.0,965.0,7.0,209.0,209.0,10.0,20102.19386307879,1.0,1.0,5.0,21.0,5.0,69.0,no,no
libraries/display_tbl_links.lib.php,14.0,14.0,0.0,4.0,4.0,1.0,174.6730895011062,0.0,0.0,0.0,1.0,1.0,2.0,no,no
libraries/export/csv.php,74.0,74.0,6.0,16.0,16.0,5.0,685.3262731043905,5.0,1.0,0.0,4.0,3.0,5.0,no,no
libraries/export/latex.php,192.0,192.0,8.0,51.0,51.0,3.0,2982.7115579842057,6.0,1.0,1.0,10.0,5.0,33.0,no,no
libraries/export/sql.php,229.0,229.0,10.0,55.0,55.0,7.0,4365.176431386084,7.0,2.0,3.0,15.0,6.0,64.0,no,no
libraries/export/xml.php,61.0,61.0,6.0,9.0,9.0,3.0,884.4161625889809,5.0,1.0,0.0,6.0,3.0,11.0,no,no
libraries/get_foreign.lib.php,18.0,18.0,0.0,3.0,3.0,2.0,219.28571429400824,0.0,0.0,0.0,4.0,3.0,9.0,no,no
libraries/grab_globals.lib.php,32.0,32.0,1.0,14.0,14.0,4.0,276.57297434454193,0.0,0.0,1.0,0.0,0.0,0.0,no,no
libraries/header_http.inc.php,11.0,11.0,0.0,3.0,3.0,2.0,59.32506358807793,0.0,0.0,0.0,0.0,0.0,0.0,no,no
libraries/header_meta_style.inc.php,12.0,14.0,0.0,3.0,3.0,1.0,76.93933704215392,0.0,0.0,0.0,1.0,1.0,1.0,no,no
libraries/ip_allow_deny.lib.php,134.0,134.0,3.0,58.0,58.0,7.0,1356.2545758318533,1.0,1.0,2.0,0.0,0.0,0.0,yes,no
libraries/kanji-encoding.lib.php,57.0,57.0,5.0,8.0,8.0,1.0,465.8084107311049,8.0,7.0,3.0,0.0,0.0,0.0,no,no
libraries/mysql_charsets.lib.php,192.0,192.0,1.0,18.0,18.0,4.0,891.2086091329645,2.0,2.0,0.0,4.0,2.0,8.0,no,no
libraries/mysql_wrappers.lib.php,97.0,97.0,15.0,25.0,25.0,5.0,1222.224744285502,162.0,59.0,2.0,3.0,2.0,41.0,no,no
libraries/ob.lib.php,42.0,42.0,3.0,8.0,8.0,2.0,87.08889187730352,17.0,7.0,0.0,0.0,0.0,0.0,no,no
libraries/read_dump.lib.php,111.0,111.0,2.0,28.0,28.0,7.0,1085.9872931979996,3.0,2.0,1.0,0.0,0.0,0.0,no,no
libraries/relation_cleanup.lib.php,101.0,101.0,3.0,13.0,13.0,1.0,924.9189625267727,5.0,2.0,0.0,4.0,2.0,62.0,no,no
libraries/relation.lib.php,333.0,333.0,11.0,59.0,59.0,8.0,4774.344369618418,78.0,36.0,1.0,9.0,3.0,81.0,no,no
libraries/select_lang.lib.php,152.0,152.0,1.0,19.0,19.0,4.0,608.6651099287994,0.0,0.0,1.0,0.0,0.0,0.0,yes,no
libraries/sqlparser.data.php,478.0,478.0,0.0,1.0,1.0,0.0,16.635532333438686,0.0,0.0,0.0,0.0,0.0,0.0,no,no
libraries/sqlparser.lib.php,1036.0,1036.0,16.0,204.0,204.0,9.0,11109.418839723534,19.0,8.0,6.0,7.0,1.0,27.0,yes,yes
libraries/sqlvalidator.class.php,123.0,123.0,19.0,4.0,4.0,2.0,1138.227788297744,5.0,1.0,6.0,0.0,0.0,0.0,no,no
libraries/sqlvalidator.lib.php,19.0,19.0,1.0,5.0,5.0,3.0,93.49604035385514,1.0,1.0,0.0,5.0,1.0,5.0,no,no
libraries/string.lib.php,106.0,106.0,13.0,8.0,8.0,3.0,1008.4623415370895,7.0,1.0,6.0,0.0,0.0,0.0,no,no
libraries/transformations/application_octetstream__download.inc.php,15.0,15.0,1.0,3.0,3.0,2.0,89.77322751115379,0.0,0.0,0.0,0.0,0.0,0.0,no,no
libraries/transformations/global.inc.php,15.0,15.0,3.0,3.0,3.0,1.0,97.64512119576456,5.0,5.0,0.0,0.0,0.0,0.0,no,no
libraries/transformations/image_jpeg__inline.inc.php,9.0,9.0,1.0,2.0,2.0,1.0,68.11396189742281,0.0,0.0,0.0,1.0,1.0,1.0,no,no
libraries/transformations/image_jpeg__link.inc.php,7.0,7.0,1.0,1.0,1.0,0.0,29.1121815835177,0.0,0.0,0.0,1.0,1.0,1.0,no,no
libraries/transformations/image_png__inline.inc.php,9.0,9.0,1.0,2.0,2.0,1.0,68.11396189742281,0.0,0.0,0.0,1.0,1.0,1.0,no,no
libraries/transformations.lib.php,94.0,94.0,5.0,16.0,16.0,5.0,1337.1915407546096,16.0,13.0,0.0,4.0,3.0,31.0,no,no
libraries/transformations/overview.php,30.0,35.0,0.0,4.0,4.0,2.0,273.2407698343667,0.0,0.0,0.0,2.0,2.0,2.0,no,no
libraries/transformations/text_plain__dateformat.inc.php,29.0,29.0,1.0,8.0,8.0,2.0,335.58394341621266,0.0,0.0,0.0,1.0,1.0,1.0,no,no
libraries/transformations/text_plain__external.inc.php,33.0,33.0,3.0,8.0,8.0,2.0,294.73645629734006,0.0,0.0,1.0,0.0,0.0,0.0,yes,yes
libraries/transformations/text_plain__formatted.inc.php,4.0,4.0,1.0,1.0,1.0,0.0,6.931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,no,no
libraries/transformations/text_plain__imagelink.inc.php,7.0,7.0,1.0,1.0,1.0,0.0,83.49453393877634,0.0,0.0,0.0,1.0,1.0,1.0,no,no
libraries/transformations/text_plain__link.inc.php,7.0,7.0,1.0,1.0,1.0,0.0,63.71951274275037,0.0,0.0,0.0,1.0,1.0,1.0,no,no
libraries/transformations/text_plain__substr.inc.php,21.0,21.0,1.0,8.0,8.0,2.0,166.35532333438687,0.0,0.0,0.0,0.0,0.0,0.0,no,no
libraries/url_generating.lib.php,30.0,30.0,2.0,8.0,8.0,1.0,330.7415425093398,68.0,52.0,0.0,0.0,0.0,0.0,no,no
libraries/zip.lib.php,80.0,80.0,3.0,2.0,2.0,1.0,763.5980470015849,2.0,1.0,1.0,0.0,0.0,0.0,no,no
main.php,244.0,295.0,1.0,60.0,60.0,8.0,4048.0276258465074,0.0,0.0,0.0,11.0,3.0,27.0,no,no
