,nonecholoc,loc,nmethods,ccomdeep,ccom,nest,hvol,nIncomingCalls,nIncomingCallsUniq,nOutgoingInternCalls,nOutgoingExternFlsCalled,nOutgoingExternFlsCalledUniq,nOutgoingExternCallsUniq,IsIdealVulnerable,IsRealVulnerable
db_details_importdocsql.php,135.0,146.0,1.0,39.0,39.0,7.0,2256.2038464160837,0.0,0.0,1.0,9.0,5.0,23.0,no,no
db_details_links.php,51.0,55.0,0.0,9.0,9.0,1.0,680.2286118688342,0.0,0.0,0.0,6.0,3.0,13.0,no,no
db_details.php,140.0,152.0,0.0,29.0,29.0,5.0,2233.763557062226,0.0,0.0,0.0,9.0,5.0,9.0,no,no
db_details_qbe.php,522.0,578.0,2.0,133.0,133.0,8.0,9975.0445696585,0.0,0.0,2.0,17.0,7.0,34.0,no,no
db_details_structure.php,329.0,387.0,1.0,53.0,53.0,7.0,6202.326997870849,0.0,0.0,1.0,17.0,8.0,29.0,no,no
db_operations.php,177.0,211.0,0.0,33.0,33.0,4.0,2971.919138717772,0.0,0.0,0.0,18.0,8.0,23.0,yes,yes
db_printview.php,118.0,146.0,0.0,36.0,36.0,6.0,1803.677454249491,0.0,0.0,0.0,16.0,6.0,28.0,no,no
db_search.php,181.0,190.0,1.0,29.0,29.0,6.0,2738.6914306802155,0.0,0.0,1.0,14.0,5.0,25.0,no,no
export.php,320.0,322.0,1.0,111.0,111.0,7.0,4301.4924671422405,5.0,5.0,0.0,46.0,14.0,40.0,no,no
footer.inc.php,44.0,53.0,0.0,13.0,13.0,4.0,707.5142642363933,0.0,0.0,0.0,11.0,7.0,10.0,no,no
header.inc.php,90.0,106.0,0.0,21.0,21.0,6.0,1003.4937337106165,0.0,0.0,0.0,4.0,3.0,7.0,no,no
header_printview.inc.php,28.0,29.0,0.0,5.0,5.0,2.0,329.244910765974,0.0,0.0,0.0,5.0,2.0,5.0,no,no
index.php,82.0,86.0,0.0,18.0,18.0,3.0,1228.6070863417965,0.0,0.0,0.0,5.0,3.0,5.0,yes,yes
lang/afrikaans-iso-8859-1.inc.php,737.0,737.0,0.0,1.0,1.0,0.0,4858.505367384453,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/afrikaans-utf-8.inc.php,738.0,738.0,0.0,1.0,1.0,0.0,4866.107276543541,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/albanian-iso-8859-1.inc.php,737.0,737.0,0.0,1.0,1.0,0.0,4858.505367384453,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/albanian-utf-8.inc.php,738.0,738.0,0.0,1.0,1.0,0.0,4866.107276543541,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/arabic-utf-8.inc.php,738.0,738.0,0.0,1.0,1.0,0.0,4866.107276543541,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/arabic-windows-1256.inc.php,737.0,737.0,0.0,1.0,1.0,0.0,4858.505367384453,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/azerbaijani-iso-8859-9.inc.php,737.0,737.0,0.0,1.0,1.0,0.0,4858.505367384453,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/azerbaijani-utf-8.inc.php,738.0,738.0,0.0,1.0,1.0,0.0,4866.107276543541,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/basque-iso-8859-1.inc.php,737.0,737.0,0.0,1.0,1.0,0.0,4858.505367384453,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/basque-utf-8.inc.php,738.0,738.0,0.0,1.0,1.0,0.0,4866.107276543541,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/bosnian-utf-8.inc.php,738.0,738.0,0.0,1.0,1.0,0.0,4866.107276543541,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/bosnian-windows-1250.inc.php,737.0,737.0,0.0,1.0,1.0,0.0,4858.505367384453,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/brazilian_portuguese-iso-8859-1.inc.php,737.0,737.0,0.0,1.0,1.0,0.0,4858.505367384453,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/brazilian_portuguese-utf-8.inc.php,738.0,738.0,0.0,1.0,1.0,0.0,4866.107276543541,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/bulgarian-koi8-r.inc.php,737.0,737.0,0.0,1.0,1.0,0.0,4858.505367384453,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/bulgarian-utf-8.inc.php,738.0,738.0,0.0,1.0,1.0,0.0,4866.107276543541,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/bulgarian-windows-1251.inc.php,737.0,737.0,0.0,1.0,1.0,0.0,4858.505367384453,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/catalan-iso-8859-1.inc.php,737.0,737.0,0.0,1.0,1.0,0.0,4858.505367384453,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/catalan-utf-8.inc.php,738.0,738.0,0.0,1.0,1.0,0.0,4866.107276543541,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/chinese_simplified-gb2312.inc.php,737.0,737.0,0.0,1.0,1.0,0.0,4858.505367384453,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/chinese_simplified-utf-8.inc.php,738.0,738.0,0.0,1.0,1.0,0.0,4866.107276543541,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/chinese_traditional-big5.inc.php,737.0,737.0,0.0,1.0,1.0,0.0,4858.505367384453,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/chinese_traditional-utf-8.inc.php,738.0,738.0,0.0,1.0,1.0,0.0,4866.107276543541,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/croatian-iso-8859-2.inc.php,737.0,737.0,0.0,1.0,1.0,0.0,4858.505367384453,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/croatian-utf-8.inc.php,738.0,738.0,0.0,1.0,1.0,0.0,4866.107276543541,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/croatian-windows-1250.inc.php,737.0,737.0,0.0,1.0,1.0,0.0,4858.505367384453,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/czech-iso-8859-2.inc.php,737.0,737.0,0.0,1.0,1.0,0.0,4858.505367384453,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/czech-utf-8.inc.php,738.0,738.0,0.0,1.0,1.0,0.0,4866.107276543541,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/czech-windows-1250.inc.php,737.0,737.0,0.0,1.0,1.0,0.0,4858.505367384453,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/danish-iso-8859-1.inc.php,738.0,738.0,0.0,1.0,1.0,0.0,4866.107276543541,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/danish-utf-8.inc.php,739.0,739.0,0.0,1.0,1.0,0.0,4873.710542555149,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/dutch-iso-8859-1.inc.php,737.0,737.0,0.0,1.0,1.0,0.0,4858.505367384453,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/dutch-utf-8.inc.php,738.0,738.0,0.0,1.0,1.0,0.0,4866.107276543541,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/english-iso-8859-1.inc.php,737.0,737.0,0.0,1.0,1.0,0.0,4858.505367384453,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/english-utf-8.inc.php,738.0,738.0,0.0,1.0,1.0,0.0,4866.107276543541,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/estonian-iso-8859-1.inc.php,737.0,737.0,0.0,1.0,1.0,0.0,4858.505367384453,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/estonian-utf-8.inc.php,738.0,738.0,0.0,1.0,1.0,0.0,4866.107276543541,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/finnish-iso-8859-1.inc.php,737.0,737.0,0.0,1.0,1.0,0.0,4858.505367384453,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/finnish-utf-8.inc.php,738.0,738.0,0.0,1.0,1.0,0.0,4866.107276543541,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/french-iso-8859-1.inc.php,738.0,738.0,0.0,1.0,1.0,0.0,4865.1065975031825,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/french-utf-8.inc.php,739.0,739.0,0.0,1.0,1.0,0.0,4872.70986443573,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/galician-iso-8859-1.inc.php,739.0,739.0,0.0,1.0,1.0,0.0,4871.707827621911,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/galician-utf-8.inc.php,740.0,740.0,0.0,1.0,1.0,0.0,4879.312452327919,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/georgian-utf-8.inc.php,738.0,738.0,0.0,1.0,1.0,0.0,4866.107276543541,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/german-iso-8859-1.inc.php,737.0,737.0,0.0,1.0,1.0,0.0,4858.505367384453,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/german-utf-8.inc.php,738.0,738.0,0.0,1.0,1.0,0.0,4866.107276543541,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/greek-iso-8859-7.inc.php,737.0,737.0,0.0,1.0,1.0,0.0,4858.505367384453,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/greek-utf-8.inc.php,738.0,738.0,0.0,1.0,1.0,0.0,4866.107276543541,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/hebrew-iso-8859-8-i.inc.php,737.0,737.0,0.0,1.0,1.0,0.0,4858.505367384453,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/hebrew-utf-8.inc.php,738.0,738.0,0.0,1.0,1.0,0.0,4866.107276543541,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/hindi-utf-8.inc.php,738.0,738.0,0.0,1.0,1.0,0.0,4866.107276543541,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/hungarian-iso-8859-2.inc.php,738.0,738.0,0.0,1.0,1.0,0.0,4866.107276543541,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/hungarian-utf-8.inc.php,739.0,739.0,0.0,1.0,1.0,0.0,4872.70986443573,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/indonesian-iso-8859-1.inc.php,737.0,737.0,0.0,1.0,1.0,0.0,4858.505367384453,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/indonesian-utf-8.inc.php,738.0,738.0,0.0,1.0,1.0,0.0,4866.107276543541,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/italian-iso-8859-1.inc.php,737.0,737.0,0.0,1.0,1.0,0.0,4858.505367384453,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/italian-utf-8.inc.php,738.0,738.0,0.0,1.0,1.0,0.0,4866.107276543541,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/japanese-euc.inc.php,747.0,747.0,0.0,1.0,1.0,0.0,4927.552249027358,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/japanese-sjis.inc.php,747.0,747.0,0.0,1.0,1.0,0.0,4927.552249027358,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/japanese-utf-8.inc.php,748.0,748.0,0.0,1.0,1.0,0.0,4935.167689090067,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/korean-euc-kr.inc.php,737.0,737.0,0.0,1.0,1.0,0.0,4858.505367384453,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/korean-utf-8.inc.php,738.0,738.0,0.0,1.0,1.0,0.0,4866.107276543541,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/latvian-utf-8.inc.php,739.0,739.0,0.0,1.0,1.0,0.0,4873.710542555149,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/latvian-windows-1257.inc.php,738.0,738.0,0.0,1.0,1.0,0.0,4866.107276543541,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/lithuanian-utf-8.inc.php,738.0,738.0,0.0,1.0,1.0,0.0,4866.107276543541,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/lithuanian-windows-1257.inc.php,737.0,737.0,0.0,1.0,1.0,0.0,4858.505367384453,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/malay-iso-8859-1.inc.php,737.0,737.0,0.0,1.0,1.0,0.0,4858.505367384453,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/malay-utf-8.inc.php,738.0,738.0,0.0,1.0,1.0,0.0,4866.107276543541,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/norwegian-iso-8859-1.inc.php,737.0,737.0,0.0,1.0,1.0,0.0,4858.505367384453,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/norwegian-utf-8.inc.php,738.0,738.0,0.0,1.0,1.0,0.0,4866.107276543541,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/persian-utf-8.inc.php,738.0,738.0,0.0,1.0,1.0,0.0,4866.107276543541,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/persian-windows-1256.inc.php,737.0,737.0,0.0,1.0,1.0,0.0,4858.505367384453,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/polish-iso-8859-2.inc.php,737.0,737.0,0.0,1.0,1.0,0.0,4858.505367384453,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/polish-utf-8.inc.php,738.0,738.0,0.0,1.0,1.0,0.0,4866.107276543541,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/portuguese-iso-8859-1.inc.php,737.0,737.0,0.0,1.0,1.0,0.0,4858.505367384453,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/portuguese-utf-8.inc.php,738.0,738.0,0.0,1.0,1.0,0.0,4866.107276543541,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/romanian-iso-8859-1.inc.php,737.0,737.0,0.0,1.0,1.0,0.0,4858.505367384453,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/romanian-utf-8.inc.php,738.0,738.0,0.0,1.0,1.0,0.0,4866.107276543541,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/russian-cp-866.inc.php,737.0,737.0,0.0,1.0,1.0,0.0,4858.505367384453,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/russian-koi8-r.inc.php,737.0,737.0,0.0,1.0,1.0,0.0,4858.505367384453,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/russian-utf-8.inc.php,738.0,738.0,0.0,1.0,1.0,0.0,4866.107276543541,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/russian-windows-1251.inc.php,737.0,737.0,0.0,1.0,1.0,0.0,4858.505367384453,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/serbian_cyrillic-utf-8.inc.php,738.0,738.0,0.0,1.0,1.0,0.0,4866.107276543541,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/serbian_cyrillic-windows-1251.inc.php,737.0,737.0,0.0,1.0,1.0,0.0,4858.505367384453,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/serbian_latin-utf-8.inc.php,738.0,738.0,0.0,1.0,1.0,0.0,4866.107276543541,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/serbian_latin-windows-1250.inc.php,737.0,737.0,0.0,1.0,1.0,0.0,4858.505367384453,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/slovak-iso-8859-2.inc.php,737.0,737.0,0.0,1.0,1.0,0.0,4858.505367384453,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/slovak-utf-8.inc.php,738.0,738.0,0.0,1.0,1.0,0.0,4866.107276543541,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/slovak-windows-1250.inc.php,737.0,737.0,0.0,1.0,1.0,0.0,4858.505367384453,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/slovenian-iso-8859-2.inc.php,737.0,737.0,0.0,1.0,1.0,0.0,4858.505367384453,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/slovenian-utf-8.inc.php,738.0,738.0,0.0,1.0,1.0,0.0,4866.107276543541,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/slovenian-windows-1250.inc.php,737.0,737.0,0.0,1.0,1.0,0.0,4858.505367384453,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/spanish-iso-8859-1.inc.php,737.0,737.0,0.0,1.0,1.0,0.0,4858.505367384453,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/spanish-utf-8.inc.php,738.0,738.0,0.0,1.0,1.0,0.0,4866.107276543541,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/swedish-iso-8859-1.inc.php,737.0,737.0,0.0,1.0,1.0,0.0,4858.505367384453,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/swedish-utf-8.inc.php,738.0,738.0,0.0,1.0,1.0,0.0,4866.107276543541,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/thai-tis-620.inc.php,737.0,737.0,0.0,1.0,1.0,0.0,4858.505367384453,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/thai-utf-8.inc.php,738.0,738.0,0.0,1.0,1.0,0.0,4866.107276543541,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/turkish-iso-8859-9.inc.php,737.0,737.0,0.0,1.0,1.0,0.0,4858.505367384453,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/turkish-utf-8.inc.php,738.0,738.0,0.0,1.0,1.0,0.0,4866.107276543541,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/ukrainian-utf-8.inc.php,738.0,738.0,0.0,1.0,1.0,0.0,4866.107276543541,0.0,0.0,0.0,0.0,0.0,0.0,no,no
lang/ukrainian-windows-1251.inc.php,737.0,737.0,0.0,1.0,1.0,0.0,4858.505367384453,0.0,0.0,0.0,0.0,0.0,0.0,no,no
ldi_check.php,80.0,80.0,0.0,27.0,27.0,5.0,963.3656522113373,0.0,0.0,0.0,6.0,3.0,10.0,no,no
ldi_table.php,93.0,103.0,0.0,17.0,17.0,5.0,1177.959468557882,0.0,0.0,0.0,15.0,5.0,11.0,no,no
left.php,407.0,465.0,5.0,100.0,100.0,8.0,9917.140148150549,0.0,0.0,5.0,21.0,7.0,40.0,no,no
libraries/auth/config.auth.lib.php,38.0,41.0,4.0,5.0,5.0,2.0,327.3395445258384,9.0,5.0,0.0,3.0,3.0,3.0,no,no
libraries/auth/cookie.auth.lib.php,231.0,256.0,5.0,55.0,55.0,6.0,3219.590962361582,7.0,4.0,2.0,12.0,8.0,12.0,yes,yes
libraries/auth/http.auth.lib.php,98.0,100.0,4.0,27.0,27.0,8.0,1023.9922097482159,8.0,4.0,1.0,2.0,2.0,1.0,no,no
libraries/blowfish.php,405.0,405.0,10.0,19.0,19.0,3.0,4970.284736630174,3.0,2.0,6.0,1.0,1.0,1.0,no,no
libraries/bookmark.lib.php,73.0,73.0,6.0,10.0,10.0,2.0,889.3840959950235,10.0,8.0,1.0,11.0,4.0,32.0,yes,yes
libraries/charset_conversion.lib.php,156.0,156.0,4.0,43.0,43.0,7.0,1206.207288754974,9.0,7.0,1.0,1.0,1.0,4.0,no,no
libraries/common.lib.php,1016.0,1033.0,35.0,246.0,246.0,9.0,17640.65378225612,255.0,80.0,11.0,42.0,10.0,68.0,yes,yes
libraries/config_import.lib.php,758.0,758.0,0.0,257.0,257.0,4.0,4816.56609295076,0.0,0.0,0.0,0.0,0.0,0.0,no,no
libraries/database_interface.lib.php,112.0,112.0,6.0,27.0,27.0,4.0,1072.9918355067953,55.0,50.0,2.0,16.0,3.0,18.0,no,no
libraries/db_config.lib.php,53.0,53.0,1.0,7.0,7.0,3.0,264.9995081249796,0.0,0.0,1.0,0.0,0.0,0.0,no,no
libraries/dbg/profiling.php,52.0,53.0,1.0,6.0,6.0,3.0,578.2035548825664,1.0,1.0,0.0,0.0,0.0,0.0,no,no
libraries/dbg/setup.php,9.0,9.0,0.0,4.0,4.0,2.0,50.355800728765786,0.0,0.0,0.0,1.0,1.0,1.0,no,no
libraries/dbi/mysql.dbi.lib.php,159.0,159.0,18.0,42.0,42.0,4.0,1721.9087224803316,250.0,69.0,1.0,7.0,6.0,12.0,no,no
libraries/dbi/mysqli.dbi.lib.php,226.0,226.0,18.0,56.0,56.0,5.0,2557.5168099233765,249.0,68.0,2.0,8.0,7.0,15.0,no,no
libraries/db_table_exists.lib.php,26.0,26.0,0.0,13.0,13.0,4.0,317.8053830347946,0.0,0.0,0.0,11.0,4.0,14.0,no,no
libraries/defines.lib.php,108.0,108.0,1.0,42.0,42.0,7.0,720.2420596258244,4.0,4.0,1.0,0.0,0.0,0.0,no,no
libraries/display_export.lib.php,205.0,257.0,2.0,48.0,48.0,4.0,3846.2240175685865,0.0,0.0,2.0,6.0,4.0,8.0,yes,yes
libraries/display_tbl.lib.php,917.0,973.0,7.0,208.0,208.0,10.0,20733.8910076127,1.0,1.0,5.0,34.0,8.0,77.0,no,no
libraries/display_tbl_links.lib.php,33.0,33.0,0.0,9.0,9.0,3.0,420.38177365673096,0.0,0.0,0.0,1.0,1.0,4.0,no,no
libraries/export/csv.php,76.0,76.0,7.0,16.0,16.0,5.0,669.9256826975502,6.0,1.0,0.0,10.0,4.0,8.0,no,no
libraries/export/latex.php,196.0,196.0,9.0,51.0,51.0,3.0,2941.539159177675,7.0,1.0,1.0,21.0,7.0,36.0,no,no
libraries/export/sql.php,287.0,287.0,10.0,74.0,74.0,7.0,5440.817145320413,8.0,2.0,2.0,26.0,9.0,68.0,no,no
libraries/export/xls.php,58.0,58.0,7.0,10.0,10.0,4.0,482.6670696342772,6.0,1.0,0.0,10.0,4.0,6.0,no,no
libraries/export/xml.php,64.0,64.0,7.0,9.0,9.0,3.0,831.2252255682773,6.0,1.0,0.0,12.0,5.0,13.0,no,no
libraries/get_foreign.lib.php,23.0,23.0,0.0,5.0,5.0,4.0,259.9119517936659,0.0,0.0,0.0,8.0,5.0,11.0,no,no
libraries/grab_globals.lib.php,32.0,32.0,1.0,14.0,14.0,4.0,276.57297434454193,0.0,0.0,1.0,0.0,0.0,0.0,no,no
libraries/header_http.inc.php,11.0,11.0,0.0,3.0,3.0,2.0,59.32506358807793,0.0,0.0,0.0,0.0,0.0,0.0,no,no
libraries/header_meta_style.inc.php,14.0,16.0,0.0,3.0,3.0,1.0,99.81319400063211,0.0,0.0,0.0,1.0,1.0,1.0,no,no
libraries/ip_allow_deny.lib.php,134.0,134.0,3.0,58.0,58.0,7.0,1356.2545758318533,1.0,1.0,2.0,0.0,0.0,0.0,yes,yes
libraries/kanji-encoding.lib.php,57.0,57.0,5.0,8.0,8.0,1.0,465.8084107311049,8.0,7.0,3.0,0.0,0.0,0.0,no,no
libraries/mcrypt.lib.php,32.0,32.0,3.0,5.0,5.0,3.0,309.1948235767428,4.0,3.0,0.0,0.0,0.0,0.0,no,no
libraries/mysql_charsets.lib.php,275.0,275.0,4.0,31.0,31.0,5.0,2003.7058895499056,20.0,15.0,1.0,8.0,4.0,10.0,no,no
libraries/ob.lib.php,42.0,42.0,3.0,8.0,8.0,2.0,87.08889187730352,17.0,7.0,0.0,0.0,0.0,0.0,no,no
libraries/read_dump.lib.php,104.0,104.0,2.0,28.0,28.0,6.0,969.774630826258,3.0,2.0,1.0,0.0,0.0,0.0,no,no
libraries/relation_cleanup.lib.php,101.0,101.0,3.0,13.0,13.0,1.0,924.9189625267727,6.0,2.0,0.0,4.0,2.0,62.0,no,no
libraries/relation.lib.php,386.0,386.0,11.0,70.0,70.0,9.0,5638.6337686378,82.0,38.0,1.0,18.0,6.0,96.0,no,no
libraries/select_lang.lib.php,177.0,177.0,1.0,18.0,18.0,4.0,575.4651948417741,0.0,0.0,1.0,0.0,0.0,0.0,yes,yes
libraries/select_server.lib.php,33.0,38.0,0.0,16.0,16.0,5.0,367.8340519496396,0.0,0.0,0.0,0.0,0.0,0.0,no,no
libraries/select_theme.lib.php,44.0,44.0,0.0,19.0,19.0,6.0,537.8516165441794,0.0,0.0,0.0,0.0,0.0,0.0,no,no
libraries/sqlparser.data.php,500.0,500.0,0.0,1.0,1.0,0.0,16.635532333438686,0.0,0.0,0.0,0.0,0.0,0.0,no,no
libraries/sqlparser.lib.php,1104.0,1104.0,16.0,225.0,225.0,9.0,12333.203676451654,19.0,8.0,6.0,9.0,1.0,53.0,yes,yes
libraries/sqlvalidator.class.php,123.0,123.0,19.0,4.0,4.0,2.0,1138.227788297744,5.0,1.0,6.0,0.0,0.0,0.0,no,no
libraries/sqlvalidator.lib.php,19.0,19.0,1.0,5.0,5.0,3.0,93.49604035385514,1.0,1.0,0.0,5.0,1.0,5.0,no,no
libraries/storage_engines.lib.php,61.0,61.0,1.0,8.0,8.0,3.0,437.06344518331,2.0,2.0,0.0,7.0,3.0,6.0,no,no
libraries/string.lib.php,125.0,125.0,15.0,14.0,14.0,3.0,1272.1589773933608,17.0,6.0,7.0,0.0,0.0,0.0,no,no
libraries/tbl_indexes.lib.php,131.0,131.0,6.0,30.0,30.0,4.0,1655.2354671771493,10.0,3.0,2.0,8.0,4.0,11.0,no,no
libraries/tbl_move_copy.php,174.0,174.0,2.0,28.0,28.0,4.0,2492.2261027972813,2.0,2.0,1.0,15.0,7.0,79.0,no,no
libraries/transformations/application_octetstream__download.inc.php,15.0,15.0,1.0,3.0,3.0,2.0,89.77322751115379,0.0,0.0,0.0,0.0,0.0,0.0,no,no
libraries/transformations/global.inc.php,15.0,15.0,3.0,3.0,3.0,1.0,97.64512119576456,5.0,5.0,0.0,0.0,0.0,0.0,no,no
